2;2500;50;50;true;true;true
861;33;1;2461;34;684;2253
34;33;2;861;2353;373;1042
2353;33;3;34;174;892;2248
174;33;4;2353;1889;1198;331
1889;33;5;174;1413;1757;1957
1413;33;6;1889;2449;1124;1381
2449;33;7;1413;2427;1693;298
2427;33;8;2449;2276;922;1709
2276;33;9;2427;2153;1092;1228
2153;33;10;2276;2455;1017;1318
2455;33;11;2153;168;795;36
168;33;12;2455;2165;2143;1974
2165;33;13;168;299;2166;1663
299;33;14;2165;171;237;2479
171;33;15;299;881;1085;211
881;33;16;171;2350;2155;1820
2350;33;17;881;2285;1714;148
2285;33;18;2350;720;1166;1926
720;33;19;2285;1809;1016;73
1809;33;20;720;376;2392;901
376;33;21;1809;2234;2260;985
2234;33;22;376;2424;123;994
2424;33;23;2234;2024;1263;1764
2024;33;24;2424;1392;332;1657
1392;33;25;2024;1174;63;1431
1174;33;26;1392;1041;1563;442
1041;33;27;1174;2488;543;1388
2488;33;28;1041;35;2124;1192
35;33;29;2488;946;127;1114
946;33;30;35;565;476;1396
565;33;31;946;1279;121;1350
1279;33;32;565;1799;1991;575
1799;33;33;1279;18;841;528
18;33;34;1799;1864;481;116
1864;33;35;18;2434;1028;1919
2434;33;36;1864;265;2119;2463
265;33;37;2434;689;1623;1296
689;33;38;265;2345;264;145
2345;33;39;689;2132;426;2097
2132;33;40;2345;1040;878;42
1040;33;41;2132;19;180;1307
19;33;42;1040;1612;1825;2270
1612;33;43;19;1128;1177;1846
1128;33;44;1612;1805;117;1965
1805;33;45;1128;1516;2051;1471
1516;33;46;1805;69;294;2344
69;33;47;1516;1479;2284;1046
1479;33;48;69;490;2357;287
490;33;49;1479;0;2054;1465
1206;34;0;0;2253;2461;2490
2253;34;1;1206;1042;861;349
1042;34;2;2253;2248;34;2020
2248;34;3;1042;331;2353;1785
331;34;4;2248;1957;174;2376
1957;34;5;331;1381;1889;1910
1381;34;6;1957;298;1413;135
298;34;7;1381;1709;2449;1325
1709;34;8;298;1228;2427;436
1228;34;9;1709;1318;2276;678
1318;34;10;1228;36;2153;1419
36;34;11;1318;1974;2455;1438
1974;34;12;36;1663;168;1966
1663;34;13;1974;2479;2165;535
2479;34;14;1663;211;299;1650
211;34;15;2479;1820;171;1595
1820;34;16;211;148;881;1036
148;34;17;1820;1926;2350;973
1926;34;18;148;73;2285;1548
73;34;19;1926;901;720;1423
901;34;20;73;985;1809;1899
985;34;21;901;994;376;1519
994;34;22;985;1764;2234;679
1764;34;23;994;1657;2424;781
1657;34;24;1764;1431;2024;2174
1431;34;25;1657;442;1392;971
442;34;26;1431;1388;1174;2179
1388;34;27;442;1192;1041;1066
1192;34;28;1388;1114;2488;629
1114;34;29;1192;1396;35;790
1396;34;30;1114;1350;946;1103
1350;34;31;1396;575;565;1728
575;34;32;1350;528;1279;261
528;34;33;575;116;1799;1784
116;34;34;528;1919;18;874
1919;34;35;116;2463;1864;1105
2463;34;36;1919;1296;2434;1993
1296;34;37;2463;145;265;1430
145;34;38;1296;2097;689;1397
2097;34;39;145;42;2345;1347
42;34;40;2097;1307;2132;977
1307;34;41;42;2270;1040;1797
2270;34;42;1307;1846;19;1288
1846;34;43;2270;1965;1612;380
1965;34;44;1846;1471;1128;713
1471;34;45;1965;2344;1805;1157
2344;34;46;1471;1046;1516;1402
1046;34;47;2344;287;69;1755
287;34;48;1046;1465;1479;1140
1465;34;49;287;0;490;691
2490;35;0;0;349;1206;2306
349;35;1;2490;2020;2253;165
2020;35;2;349;1785;1042;1178
1785;35;3;2020;2376;2248;1373
2376;35;4;1785;1910;331;955
1910;35;5;2376;135;1957;1739
135;35;6;1910;1325;1381;2177
1325;35;7;135;436;298;1968
436;35;8;1325;678;1709;2423
678;35;9;436;1419;1228;1636
1419;35;10;678;1438;1318;875
1438;35;11;1419;1966;36;2157
1966;35;12;1438;535;1974;412
535;35;13;1966;1650;1663;1756
1650;35;14;535;1595;2479;1237
1595;35;15;1650;1036;211;32
1036;35;16;1595;973;1820;1552
973;35;17;1036;1548;148;800
1548;35;18;973;1423;1926;1887
1423;35;19;1548;1899;73;589
1899;35;20;1423;1519;901;1628
1519;35;21;1899;679;985;262
679;35;22;1519;781;994;381
781;35;23;679;2174;1764;1261
2174;35;24;781;971;1657;1536
971;35;25;2174;2179;1431;2093
2179;35;26;971;1066;442;493
1066;35;27;2179;629;1388;389
629;35;28;1066;790;1192;1217
790;35;29;629;1103;1114;1311
1103;35;30;790;1728;1396;1251
1728;35;31;1103;261;1350;1823
261;35;32;1728;1784;575;791
1784;35;33;261;874;528;584
874;35;34;1784;1105;116;725
1105;35;35;874;1993;1919;1587
1993;35;36;1105;1430;2463;956
1430;35;37;1993;1397;1296;1588
1397;35;38;1430;1347;145;1720
1347;35;39;1397;977;2097;815
977;35;40;1347;1797;42;1258
1797;35;41;977;1288;1307;1815
1288;35;42;1797;380;2270;2185
380;35;43;1288;713;1846;1429
713;35;44;380;1157;1965;2181
1157;35;45;713;1402;1471;1417
1402;35;46;1157;1755;2344;2160
1755;35;47;1402;1140;1046;1851
1140;35;48;1755;691;287;96
691;35;49;1140;0;1465;724
2306;36;0;0;165;2490;13
165;36;1;2306;1178;349;1866
1178;36;2;165;1373;2020;309
1373;36;3;1178;955;1785;775
955;36;4;1373;1739;2376;431
1739;36;5;955;2177;1910;112
2177;36;6;1739;1968;135;1600
1968;36;7;2177;2423;1325;533
2423;36;8;1968;1636;436;156
1636;36;9;2423;875;678;113
875;36;10;1636;2157;1419;2085
2157;36;11;875;412;1438;1696
412;36;12;2157;1756;1966;2135
1756;36;13;412;1237;535;1953
1237;36;14;1756;32;1650;745
32;36;15;1237;1552;1595;1008
1552;36;16;32;800;1036;658
800;36;17;1552;1887;973;530
1887;36;18;800;589;1548;1451
589;36;19;1887;1628;1423;823
1628;36;20;589;262;1899;58
262;36;21;1628;381;1519;1961
381;36;22;262;1261;679;1659
1261;36;23;381;1536;781;253
1536;36;24;1261;2093;2174;1089
2093;36;25;1536;493;971;2059
493;36;26;2093;389;2179;741
389;36;27;493;1217;1066;776
1217;36;28;389;1311;629;2401
1311;36;29;1217;1251;790;2126
1251;36;30;1311;1823;1103;665
1823;36;31;1251;791;1728;2366
791;36;32;1823;584;261;2450
584;36;33;791;725;1784;2190
725;36;34;584;1587;874;728
1587;36;35;725;956;1105;2290
956;36;36;1587;1588;1993;1026
1588;36;37;956;1720;1430;2211
1720;36;38;1588;815;1397;2041
815;36;39;1720;1258;1347;1792
1258;36;40;815;1815;977;1550
1815;36;41;1258;2185;1797;2042
2185;36;42;1815;1429;1288;954
1429;36;43;2185;2181;380;1554
2181;36;44;1429;1417;713;1272
1417;36;45;2181;2160;1157;1748
2160;36;46;1417;1851;1402;10
1851;36;47;2160;96;1755;279
96;36;48;1851;724;1140;506
724;36;49;96;0;691;1629
13;37;0;0;1866;2306;1133
1866;37;1;13;309;165;1292
309;37;2;1866;775;1178;1565
775;37;3;309;431;1373;1664
431;37;4;775;112;955;1486
112;37;5;431;1600;1739;219
1600;37;6;112;533;2177;718
533;37;7;1600;156;1968;353
156;37;8;533;113;2423;31
113;37;9;156;2085;1636;1372
2085;37;10;113;1696;875;1049
1696;37;11;2085;2135;2157;2302
2135;37;12;1696;1953;412;1872
1953;37;13;2135;745;1756;2037
745;37;14;1953;1008;1237;1326
1008;37;15;745;658;32;1264
658;37;16;1008;530;1552;1087
530;37;17;658;1451;800;871
1451;37;18;530;823;1887;647
823;37;19;1451;58;589;1960
58;37;20;823;1961;1628;2214
1961;37;21;58;1659;262;772
1659;37;22;1961;253;381;2060
253;37;23;1659;1089;1261;2308
1089;37;24;253;2059;1536;1561
2059;37;25;1089;741;2093;747
741;37;26;2059;776;493;692
776;37;27;741;2401;389;2349
2401;37;28;776;2126;1217;392
2126;37;29;2401;665;1311;1794
665;37;30;2126;2366;1251;920
2366;37;31;665;2450;1823;1110
2450;37;32;2366;2190;791;2466
2190;37;33;2450;728;584;188
728;37;34;2190;2290;725;988
2290;37;35;728;1026;1587;1275
1026;37;36;2290;2211;956;862
2211;37;37;1026;2041;1588;914
2041;37;38;2211;1792;1720;1685
1792;37;39;2041;1550;815;2456
1550;37;40;1792;2042;1258;1963
2042;37;41;1550;954;1815;1617
954;37;42;2042;1554;2185;2414
1554;37;43;954;1272;1429;319
1272;37;44;1554;1748;2181;2370
1748;37;45;1272;10;1417;2390
10;37;46;1748;279;2160;659
279;37;47;10;506;1851;1774
506;37;48;279;1629;96;2077
1629;37;49;506;0;724;244
1133;38;0;0;1292;13;907
1292;38;1;1133;1565;1866;208
1565;38;2;1292;1664;309;1484
1664;38;3;1565;1486;775;1316
1486;38;4;1664;219;431;1139
219;38;5;1486;718;112;43
718;38;6;219;353;1600;1439
353;38;7;718;31;533;540
31;38;8;353;1372;156;852
1372;38;9;31;1049;113;1610
1049;38;10;1372;2302;2085;503
2302;38;11;1049;1872;1696;1725
1872;38;12;2302;2037;2135;1609
2037;38;13;1872;1326;1953;1886
1326;38;14;2037;1264;745;2105
1264;38;15;1326;1087;1008;2069
1087;38;16;1264;871;658;919
871;38;17;1087;647;530;677
647;38;18;871;1960;1451;162
1960;38;19;647;2214;823;72
2214;38;20;1960;772;58;1511
772;38;21;2214;2060;1961;2079
2060;38;22;772;2308;1659;49
2308;38;23;2060;1561;253;657
1561;38;24;2308;747;1089;234
747;38;25;1561;692;2059;2011
692;38;26;747;2349;741;1770
2349;38;27;692;392;776;1324
392;38;28;2349;1794;2401;1004
1794;38;29;392;920;2126;2141
920;38;30;1794;1110;665;1992
1110;38;31;920;2466;2366;315
2466;38;32;1110;188;2450;816
188;38;33;2466;988;2190;2380
988;38;34;188;1275;728;1300
1275;38;35;988;862;2290;153
862;38;36;1275;914;1026;1259
914;38;37;862;1685;2211;557
1685;38;38;914;2456;2041;1467
2456;38;39;1685;1963;1792;2021
1963;38;40;2456;1617;1550;220
1617;38;41;1963;2414;2042;1054
2414;38;42;1617;319;954;721
319;38;43;2414;2370;1554;295
2370;38;44;319;2390;1272;2212
2390;38;45;2370;659;1748;2438
659;38;46;2390;1774;10;1287
1774;38;47;659;2077;279;337
2077;38;48;1774;244;506;2109
244;38;49;2077;0;1629;993
907;39;0;0;208;1133;1686
208;39;1;907;1484;1292;1271
1484;39;2;208;1316;1565;1723
1316;39;3;1484;1139;1664;330
1139;39;4;1316;43;1486;1675
43;39;5;1139;1439;219;683
1439;39;6;43;540;718;1568
540;39;7;1439;852;353;1123
852;39;8;540;1610;31;60
1610;39;9;852;503;1372;2235
503;39;10;1610;1725;1049;2240
1725;39;11;503;1609;2302;950
1609;39;12;1725;1886;1872;616
1886;39;13;1609;2105;2037;1151
2105;39;14;1886;2069;1326;1353
2069;39;15;2105;919;1264;2430
919;39;16;2069;677;1087;562
677;39;17;919;162;871;2314
162;39;18;677;72;647;620
72;39;19;162;1511;1960;2354
1511;39;20;72;2079;2214;29
2079;39;21;1511;49;772;2050
49;39;22;2079;657;2060;129
657;39;23;49;234;2308;2035
234;39;24;657;2011;1561;408
2011;39;25;234;1770;747;170
1770;39;26;2011;1324;692;1322
1324;39;27;1770;1004;2349;2303
1004;39;28;1324;2141;392;1111
2141;39;29;1004;1992;1794;1949
1992;39;30;2141;315;920;1517
315;39;31;1992;816;1110;154
816;39;32;315;2380;2466;306
2380;39;33;816;1300;188;738
1300;39;34;2380;153;988;617
153;39;35;1300;1259;1275;2373
1259;39;36;153;557;862;2203
557;39;37;1259;1467;914;1639
1467;39;38;557;2021;1685;230
2021;39;39;1467;220;2456;1127
220;39;40;2021;1054;1963;1313
1054;39;41;220;721;1617;1801
721;39;42;1054;295;2414;1185
295;39;43;721;2212;319;1979
2212;39;44;295;2438;2370;2199
2438;39;45;2212;1287;2390;1273
1287;39;46;2438;337;659;393
337;39;47;1287;2109;1774;1698
2109;39;48;337;993;2077;884
993;39;49;2109;0;244;1497
1686;40;0;0;1271;907;1753
1271;40;1;1686;1723;208;915
1723;40;2;1271;330;1484;1076
330;40;3;1723;1675;1316;2399
1675;40;4;330;683;1139;1611
683;40;5;1675;1568;43;1356
1568;40;6;683;1123;1439;583
1123;40;7;1568;60;540;430
60;40;8;1123;2235;852;323
2235;40;9;60;2240;1610;307
2240;40;10;2235;950;503;2328
950;40;11;2240;616;1725;24
616;40;12;950;1151;1609;199
1151;40;13;616;1353;1886;1938
1353;40;14;1151;2430;2105;310
2430;40;15;1353;562;2069;979
562;40;16;2430;2314;919;1867
2314;40;17;562;620;677;1585
620;40;18;2314;2354;162;645
2354;40;19;620;29;72;553
29;40;20;2354;2050;1511;327
2050;40;21;29;129;2079;2294
129;40;22;2050;2035;49;1878
2035;40;23;129;408;657;2130
408;40;24;2035;170;234;681
170;40;25;408;1322;2011;40
1322;40;26;170;2303;1770;1684
2303;40;27;1322;1111;1324;210
1111;40;28;2303;1949;1004;2469
1949;40;29;1111;1517;2141;2044
1517;40;30;1949;154;1992;239
154;40;31;1517;306;315;1527
306;40;32;154;738;816;2062
738;40;33;306;617;2380;609
617;40;34;738;2373;1300;1760
2373;40;35;617;2203;153;819
2203;40;36;2373;1639;1259;2492
1639;40;37;2203;230;557;1844
230;40;38;1639;1127;1467;1469
1127;40;39;230;1313;2021;2305
1313;40;40;1127;1801;220;1810
1801;40;41;1313;1185;1054;1183
1185;40;42;1801;1979;721;1941
1979;40;43;1185;2199;295;890
2199;40;44;1979;1273;2212;1012
1273;40;45;2199;393;2438;1983
393;40;46;1273;1698;1287;686
1698;40;47;393;884;337;1658
884;40;48;1698;1497;2109;1560
1497;40;49;884;0;993;1104
1753;41;0;0;915;1686;693
915;41;1;1753;1076;1271;243
1076;41;2;915;2399;1723;329
2399;41;3;1076;1611;330;185
1611;41;4;2399;1356;1675;203
1356;41;5;1611;583;683;1115
583;41;6;1356;430;1568;680
430;41;7;583;323;1123;1276
323;41;8;430;307;60;9
307;41;9;323;2328;2235;383
2328;41;10;307;24;2240;611
24;41;11;2328;199;950;2128
199;41;12;24;1938;616;746
1938;41;13;199;310;1151;709
310;41;14;1938;979;1353;517
979;41;15;310;1867;2430;137
1867;41;16;979;1585;562;2003
1585;41;17;1867;645;2314;1023
645;41;18;1585;553;620;644
553;41;19;645;327;2354;1576
327;41;20;553;2294;29;382
2294;41;21;327;1878;2050;236
1878;41;22;2294;2130;129;2178
2130;41;23;1878;681;2035;1501
681;41;24;2130;40;408;275
40;41;25;681;1684;170;227
1684;41;26;40;210;1322;495
210;41;27;1684;2469;2303;2338
2469;41;28;210;2044;1111;814
2044;41;29;2469;239;1949;1719
239;41;30;2044;1527;1517;1559
1527;41;31;239;2062;154;1282
2062;41;32;1527;609;306;1461
609;41;33;2062;1760;738;1840
1760;41;34;609;819;617;1159
819;41;35;1760;2492;2373;2034
2492;41;36;819;1844;2203;2320
1844;41;37;2492;1469;1639;1481
1469;41;38;1844;2305;230;2090
2305;41;39;1469;1810;1127;1187
1810;41;40;2305;1183;1313;2245
1183;41;41;1810;1941;1801;560
1941;41;42;1183;890;1185;798
890;41;43;1941;1012;1979;1436
1012;41;44;890;1983;2199;103
1983;41;45;1012;686;1273;2472
686;41;46;1983;1658;393;1203
1658;41;47;686;1560;1698;282
1560;41;48;1658;1104;884;853
1104;41;49;1560;0;1497;140
693;42;0;0;243;1753;53
243;42;1;693;329;915;213
329;42;2;243;185;1076;1260
185;42;3;329;203;2399;1065
203;42;4;185;1115;1611;733
1115;42;5;203;680;1356;2019
680;42;6;1115;1276;583;132
1276;42;7;680;9;430;1691
9;42;8;1276;383;323;66
383;42;9;9;611;307;163
611;42;10;383;2128;2328;1973
2128;42;11;611;746;24;1098
746;42;12;2128;709;199;2101
709;42;13;746;517;1938;374
517;42;14;709;137;310;1382
137;42;15;517;2003;979;991
2003;42;16;137;1023;1867;911
1023;42;17;2003;644;1585;567
644;42;18;1023;1576;645;2182
1576;42;19;644;382;553;1233
382;42;20;1576;236;327;1291
236;42;21;382;2178;2294;869
2178;42;22;236;1501;1878;1812
1501;42;23;2178;275;2130;1655
275;42;24;1501;227;681;2322
227;42;25;275;495;40;1145
495;42;26;227;2338;1684;1194
2338;42;27;495;814;210;1857
814;42;28;2338;1719;2469;2362
1719;42;29;814;1559;2044;953
1559;42;30;1719;1282;239;726
1282;42;31;1559;1461;1527;1503
1461;42;32;1282;1840;2062;760
1840;42;33;1461;1159;609;1956
1159;42;34;1840;2034;1760;2301
2034;42;35;1159;2320;819;200
2320;42;36;2034;1481;2492;1832
1481;42;37;2320;2090;1844;2029
2090;42;38;1481;1187;1469;2394
1187;42;39;2090;2245;2305;271
2245;42;40;1187;560;1810;2122
560;42;41;2245;798;1183;209
798;42;42;560;1436;1941;650
1436;42;43;798;103;890;1817
103;42;44;1436;2472;1012;2342
2472;42;45;103;1203;1983;723
1203;42;46;2472;282;686;1934
282;42;47;1203;853;1658;1422
853;42;48;282;140;1560;729
140;42;49;853;0;1104;1389
53;43;0;0;213;693;2026
213;43;1;53;1260;243;346
1260;43;2;213;1065;329;886
1065;43;3;1260;733;185;435
733;43;4;1065;2019;203;2433
2019;43;5;733;132;1115;1169
132;43;6;2019;1691;680;2324
1691;43;7;132;66;1276;1599
66;43;8;1691;163;9;1358
163;43;9;66;1973;383;1080
1973;43;10;163;1098;611;11
1098;43;11;1973;2101;2128;1744
2101;43;12;1098;374;746;1826
374;43;13;2101;1382;709;218
1382;43;14;374;991;517;2332
991;43;15;1382;911;137;2187
911;43;16;991;567;2003;1101
567;43;17;911;2182;1023;1051
2182;43;18;567;1233;644;1306
1233;43;19;2182;1291;1576;25
1291;43;20;1233;869;382;2173
869;43;21;1291;1812;236;1649
1812;43;22;869;1655;2178;1952
1655;43;23;1812;2322;1501;1242
2322;43;24;1655;1145;275;438
1145;43;25;2322;1194;227;2052
1194;43;26;1145;1857;495;1996
1857;43;27;1194;2362;2338;769
2362;43;28;1857;953;814;1678
953;43;29;2362;726;1719;630
726;43;30;953;1503;1559;1828
1503;43;31;726;760;1282;477
760;43;32;1503;1956;1461;1126
1956;43;33;760;2301;1840;2341
2301;43;34;1956;200;1159;2272
200;43;35;2301;1832;2034;591
1832;43;36;200;2029;2320;1073
2029;43;37;1832;2394;1481;110
2394;43;38;2029;271;2090;1855
271;43;39;2394;2122;1187;935
2122;43;40;271;209;2245;2337
209;43;41;2122;650;560;832
650;43;42;209;1817;798;1942
1817;43;43;650;2342;1436;1562
2342;43;44;1817;723;103;1432
723;43;45;2342;1934;2472;1072
1934;43;46;723;1422;1203;1860
1422;43;47;1934;729;282;2058
729;43;48;1422;1389;853;1833
1389;43;49;729;0;140;466
2026;44;0;0;346;53;1767
346;44;1;2026;886;213;2293
886;44;2;346;435;1260;155
435;44;3;886;2433;1065;2114
2433;44;4;435;1169;733;2282
1169;44;5;2433;2324;2019;494
2324;44;6;1169;1599;132;1716
1599;44;7;2324;1358;1691;978
1358;44;8;1599;1080;66;1190
1080;44;9;1358;11;163;1759
11;44;10;1080;1744;1973;912
1744;44;11;11;1826;1098;847
1826;44;12;1744;218;2101;734
218;44;13;1826;2332;374;2361
2332;44;14;218;2187;1382;1773
2187;44;15;2332;1101;991;1077
1101;44;16;2187;1051;911;367
1051;44;17;1101;1306;567;1147
1306;44;18;1051;25;2182;1298
25;44;19;1306;2173;1233;2086
2173;44;20;25;1649;1291;1
1649;44;21;2173;1952;869;569
1952;44;22;1649;1242;1812;2384
1242;44;23;1952;438;1655;1598
438;44;24;1242;2052;2322;2452
2052;44;25;438;1996;1145;2161
1996;44;26;2052;769;1194;2464
769;44;27;1996;1678;1857;1666
1678;44;28;769;630;2362;2398
630;44;29;1678;1828;953;1398
1828;44;30;630;477;726;1711
477;44;31;1828;1126;1503;1129
1126;44;32;477;2341;760;1647
2341;44;33;1126;2272;1956;2482
2272;44;34;2341;591;2301;1485
591;44;35;2272;1073;200;537
1073;44;36;591;110;1832;1351
110;44;37;1073;1855;2029;65
1855;44;38;110;935;2394;1997
935;44;39;1855;2337;271;531
2337;44;40;935;832;2122;1435
832;44;41;2337;1942;209;1795
1942;44;42;832;1562;650;905
1562;44;43;1942;1432;1817;1677
1432;44;44;1562;1072;2342;825
1072;44;45;1432;1860;723;2391
1860;44;46;1072;2058;1934;2279
2058;44;47;1860;1833;1422;1039
1833;44;48;2058;466;729;1697
466;44;49;1833;0;1389;1253
1767;45;0;0;2293;2026;1480
2293;45;1;1767;155;346;501
155;45;2;2293;2114;886;1896
2114;45;3;155;2282;435;2340
2282;45;4;2114;494;2433;2321
494;45;5;2282;1716;1169;2331
1716;45;6;494;978;2324;2348
978;45;7;1716;1190;1599;1053
1190;45;8;978;1759;1358;2493
1759;45;9;1190;912;1080;1834
912;45;10;1759;847;11;2175
847;45;11;912;734;1744;780
734;45;12;847;2361;1826;1959
2361;45;13;734;1773;218;2387
1773;45;14;2361;1077;2332;992
1077;45;15;1773;367;2187;326
367;45;16;1077;1147;1101;918
1147;45;17;367;1298;1051;1393
1298;45;18;1147;2086;1306;182
2086;45;19;1298;1;25;108
1;45;20;2086;569;2173;448
569;45;21;1;2384;1649;706
2384;45;22;569;1598;1952;1195
1598;45;23;2384;2452;1242;2408
2452;45;24;1598;2161;438;727
2161;45;25;2452;2464;2052;491
2464;45;26;2161;1666;1996;2251
1666;45;27;2464;2398;769;1547
2398;45;28;1666;1398;1678;1545
1398;45;29;2398;1711;630;2113
1711;45;30;1398;1129;1828;2084
1129;45;31;1711;1647;477;1602
1647;45;32;1129;2482;1126;1059
2482;45;33;1647;1485;2341;1201
1485;45;34;2482;537;2272;2099
537;45;35;1485;1351;591;502
1351;45;36;537;65;1073;1317
65;45;37;1351;1997;110;100
1997;45;38;65;531;1855;1323
531;45;39;1997;1435;935;2221
1435;45;40;531;1795;2337;937
1795;45;41;1435;905;832;1401
905;45;42;1795;1677;1942;1769
1677;45;43;905;825;1562;2027
825;45;44;1677;2391;1432;2495
2391;45;45;825;2279;1072;252
2279;45;46;2391;1039;1860;883
1039;45;47;2279;1697;2058;57
1697;45;48;1039;1253;1833;147
1253;45;49;1697;0;466;851
1480;46;0;0;501;1767;1929
501;46;1;1480;1896;2293;2405
1896;46;2;501;2340;155;1510
2340;46;3;1896;2321;2114;1724
2321;46;4;2340;2331;2282;194
2331;46;5;2321;2348;494;1692
2348;46;6;2331;1053;1716;311
1053;46;7;2348;2493;978;356
2493;46;8;1053;1834;1190;1255
1834;46;9;2493;2175;1759;1683
2175;46;10;1834;780;912;2196
780;46;11;2175;1959;847;1824
1959;46;12;780;2387;734;2092
2387;46;13;1959;992;2361;372
992;46;14;2387;326;1773;813
326;46;15;992;918;1077;268
918;46;16;326;1393;367;2409
1393;46;17;918;182;1147;485
182;46;18;1393;108;1298;1653
108;46;19;182;448;2086;588
448;46;20;108;706;1;1130
706;46;21;448;1195;569;2215
1195;46;22;706;2408;2384;1765
2408;46;23;1195;727;1598;17
727;46;24;2408;491;2452;661
491;46;25;727;2251;2161;842
2251;46;26;491;1547;2464;1945
1547;46;27;2251;1545;1666;903
1545;46;28;1547;2113;2398;2278
2113;46;29;1545;2084;1398;836
2084;46;30;2113;1602;1711;407
1602;46;31;2084;1059;1129;1514
1059;46;32;1602;1201;1647;2189
1201;46;33;1059;2099;2482;228
2099;46;34;1201;502;1485;1532
502;46;35;2099;1317;537;1399
1317;46;36;502;100;1351;226
100;46;37;1317;1323;65;858
1323;46;38;100;2221;1997;660
2221;46;39;1323;937;531;705
937;46;40;2221;1401;1435;519
1401;46;41;937;1769;1795;1937
1769;46;42;1401;2027;905;421
2027;46;43;1769;2495;1677;2374
2495;46;44;2027;252;825;455
252;46;45;2495;883;2391;1368
883;46;46;252;57;2279;2309
57;46;47;883;147;1039;2410
147;46;48;57;851;1697;1153
851;46;49;147;0;1253;231
1929;47;0;0;2405;1480;2053
2405;47;1;1929;1510;501;1976
1510;47;2;2405;1724;1896;1155
1724;47;3;1510;194;2340;1295
194;47;4;1724;1692;2321;1673
1692;47;5;194;311;2331;78
311;47;6;1692;356;2348;1460
356;47;7;311;1255;1053;1843
1255;47;8;356;1683;2493;522
1683;47;9;1255;2196;1834;917
2196;47;10;1683;1824;2175;396
1824;47;11;2196;2092;780;701
2092;47;12;1824;372;1959;400
372;47;13;2092;813;2387;1539
813;47;14;372;268;992;257
268;47;15;813;2409;326;2483
2409;47;16;268;485;918;2111
485;47;17;2409;1653;1393;1308
1653;47;18;485;588;182;578
588;47;19;1653;1130;108;1037
1130;47;20;588;2215;448;1256
2215;47;21;1130;1765;706;2009
1765;47;22;2215;17;1195;1506
17;47;23;1765;661;2408;674
661;47;24;17;842;727;1553
842;47;25;661;1945;491;1876
1945;47;26;842;903;2251;662
903;47;27;1945;2278;1547;2486
2278;47;28;903;836;1545;2496
836;47;29;2278;407;2113;222
407;47;30;836;1514;2084;1763
1514;47;31;407;2189;1602;301
2189;47;32;1514;228;1059;1835
228;47;33;2189;1532;1201;1173
1532;47;34;228;1399;2099;904
1399;47;35;1532;226;502;480
226;47;36;1399;858;1317;2258
858;47;37;226;660;100;1967
660;47;38;858;705;1323;437
705;47;39;660;519;2221;808
519;47;40;705;1937;937;1911
1937;47;41;519;421;1401;1043
421;47;42;1937;2374;1769;1102
2374;47;43;421;455;2027;715
455;47;44;2374;1368;2495;1680
1368;47;45;455;2309;252;221
2309;47;46;1368;2410;883;1208
2410;47;47;2309;1153;57;1523
1153;47;48;2410;231;147;2207
231;47;49;1153;0;851;1944
2053;48;0;0;1976;1929;164
1976;48;1;2053;1155;2405;1780
1155;48;2;1976;1295;1510;1180
1295;48;3;1155;1673;1724;1100
1673;48;4;1295;78;194;2420
78;48;5;1673;1460;1692;2032
1460;48;6;78;1843;311;390
1843;48;7;1460;522;356;1732
522;48;8;1843;917;1255;615
917;48;9;522;396;1683;1456
396;48;10;917;701;2196;751
701;48;11;396;400;1824;321
400;48;12;701;1539;2092;1141
1539;48;13;400;257;372;1224
257;48;14;1539;2483;813;447
2483;48;15;257;2111;268;1246
2111;48;16;2483;1308;2409;1321
1308;48;17;2111;578;485;334
578;48;18;1308;1037;1653;55
1037;48;19;578;1256;588;947
1256;48;20;1037;2009;1130;1839
2009;48;21;1256;1506;2215;369
1506;48;22;2009;674;1765;362
674;48;23;1506;1553;17;2217
1553;48;24;674;1876;661;191
1876;48;25;1553;662;842;441
662;48;26;1876;2486;1945;1348
2486;48;27;662;2496;903;2226
2496;48;28;2486;222;2278;1305
222;48;29;2496;1763;836;2241
1763;48;30;222;301;407;212
301;48;31;1763;1835;1514;756
1835;48;32;301;1173;2189;887
1173;48;33;1835;904;228;1586
904;48;34;1173;480;1532;1618
480;48;35;904;2258;1399;1822
2258;48;36;480;1967;226;837
1967;48;37;2258;437;858;786
437;48;38;1967;808;660;406
808;48;39;437;1911;705;651
1911;48;40;808;1043;519;1319
1043;48;41;1911;1102;1937;1285
1102;48;42;1043;715;421;700
715;48;43;1102;1680;2374;2379
1680;48;44;715;221;455;1873
221;48;45;1680;1208;1368;2275
1208;48;46;221;1523;2309;20
1523;48;47;1208;2207;2410;1071
2207;48;48;1523;1944;1153;248
1944;48;49;2207;0;231;898
164;49;0;0;1780;2053;0
1780;49;1;164;1180;1976;0
1180;49;2;1780;1100;1155;0
1100;49;3;1180;2420;1295;0
2420;49;4;1100;2032;1673;0
2032;49;5;2420;390;78;0
390;49;6;2032;1732;1460;0
1732;49;7;390;615;1843;0
615;49;8;1732;1456;522;0
1456;49;9;615;751;917;0
751;49;10;1456;321;396;0
321;49;11;751;1141;701;0
1141;49;12;321;1224;400;0
1224;49;13;1141;447;1539;0
447;49;14;1224;1246;257;0
1246;49;15;447;1321;2483;0
1321;49;16;1246;334;2111;0
334;49;17;1321;55;1308;0
55;49;18;334;947;578;0
947;49;19;55;1839;1037;0
1839;49;20;947;369;1256;0
