2;4;130;130;false;true;false
1;64;119;2;1;4;4
1;64;120;1;4;2;2
4;64;121;1;1;4;1
1;64;122;4;3;1;3
3;64;123;1;2;2;3
2;64;124;3;3;2;4
3;64;125;2;1;3;2
1;64;126;3;4;3;2
4;64;127;1;1;1;3
1;64;128;4;3;4;2
3;64;129;1;0;2;1
4;65;0;0;2;3;1
2;65;1;4;4;4;2
4;65;2;2;4;4;3
4;65;3;4;4;3;1
4;65;4;4;3;1;1
3;65;5;4;3;2;4
3;65;6;3;4;2;2
4;65;7;3;2;3;4
2;65;8;4;1;2;3
1;65;9;2;2;1;1
2;65;10;1;1;2;4
1;65;11;2;3;1;3
3;65;12;1;2;2;2
2;65;13;3;2;1;1
2;65;14;2;1;4;3
1;65;15;2;4;1;1
4;65;16;1;2;2;4
2;65;17;4;3;3;2
3;65;18;2;3;2;1
3;65;19;3;1;1;4
1;65;20;3;3;1;3
3;65;21;1;4;3;2
4;65;22;3;4;4;1
4;65;23;4;4;2;3
4;65;24;4;2;1;2
2;65;25;4;1;2;2
1;65;26;2;1;4;2
1;65;27;1;4;2;4
4;65;28;1;4;2;4
4;65;29;4;1;3;4
1;65;30;4;4;4;2
4;65;31;1;2;4;2
2;65;32;4;3;2;1
3;65;33;2;2;2;3
2;65;34;3;3;2;2
3;65;35;2;2;4;3
2;65;36;3;3;4;1
3;65;37;2;2;2;3
2;65;38;3;1;2;1
1;65;39;2;2;1;3
2;65;40;1;4;3;4
4;65;41;2;4;4;1
4;65;42;4;2;3;3
2;65;43;4;1;1;4
1;65;44;2;3;3;2
3;65;45;1;2;1;1
2;65;46;3;3;3;2
3;65;47;2;2;4;1
2;65;48;3;4;1;1
4;65;49;2;4;3;4
4;65;50;4;4;4;4
4;65;51;4;3;4;3
3;65;52;4;4;2;4
4;65;53;3;3;3;4
3;65;54;4;2;4;4
2;65;55;3;4;2;4
4;65;56;2;4;4;1
4;65;57;4;2;4;1
2;65;58;4;4;3;1
4;65;59;2;3;4;1
3;65;60;4;3;4;3
3;65;61;3;2;3;3
2;65;62;3;4;3;4
4;65;63;2;3;1;1
3;65;64;4;4;1;2
4;65;65;3;4;2;1
4;65;66;4;1;3;2
1;65;67;4;2;2;3
2;65;68;1;2;1;3
2;65;69;2;4;2;1
4;65;70;2;1;1;4
1;65;71;4;4;4;4
4;65;72;1;3;3;2
3;65;73;4;2;3;4
2;65;74;3;1;4;1
1;65;75;2;2;3;3
2;65;76;1;1;4;4
1;65;77;2;4;1;4
4;65;78;1;3;4;3
3;65;79;4;2;1;4
2;65;80;3;2;1;2
2;65;81;2;2;4;2
2;65;82;2;3;3;2
3;65;83;2;2;3;2
2;65;84;3;1;4;3
1;65;85;2;4;4;3
4;65;86;1;2;4;1
2;65;87;4;2;4;4
2;65;88;2;4;1;4
4;65;89;2;4;1;1
4;65;90;4;2;1;3
2;65;91;4;4;4;4
4;65;92;2;3;3;3
3;65;93;4;1;3;4
1;65;94;3;4;1;2
4;65;95;1;2;2;2
2;65;96;4;3;1;1
3;65;97;2;1;2;1
1;65;98;3;2;2;4
2;65;99;1;2;2;3
2;65;100;2;2;3;2
2;65;101;2;2;2;4
2;65;102;2;2;4;2
2;65;103;2;3;1;3
3;65;104;2;3;3;4
3;65;105;3;4;2;3
4;65;106;3;4;4;4
4;65;107;4;3;1;3
3;65;108;4;2;2;1
2;65;109;3;2;2;1
2;65;110;2;3;2;3
3;65;111;2;2;4;1
2;65;112;3;3;1;1
3;65;113;2;2;3;2
2;65;114;3;1;1;2
1;65;115;2;1;1;4
1;65;116;1;2;1;4
2;65;117;1;1;1;1
1;65;118;2;4;2;3
4;65;119;1;2;1;3
2;65;120;4;1;1;2
1;65;121;2;3;4;1
3;65;122;1;3;1;1
3;65;123;3;4;3;4
4;65;124;3;2;2;4
2;65;125;4;2;3;2
2;65;126;2;3;1;4
3;65;127;2;2;4;4
2;65;128;3;1;1;4
1;65;129;2;0;3;3
1;66;0;0;2;4;3
2;66;1;1;3;2;3
3;66;2;2;1;4;2
1;66;3;3;1;4;3
1;66;4;1;4;4;3
4;66;5;1;2;3;3
2;66;6;4;4;3;3
4;66;7;2;3;4;4
3;66;8;4;1;2;2
1;66;9;3;4;1;4
4;66;10;1;3;2;2
3;66;11;4;2;1;1
2;66;12;3;1;3;3
1;66;13;2;3;2;1
3;66;14;1;1;2;2
1;66;15;3;4;1;3
4;66;16;1;2;4;2
2;66;17;4;1;2;2
1;66;18;2;4;3;1
4;66;19;1;3;3;3
3;66;20;4;2;1;2
2;66;21;3;1;3;1
1;66;22;2;3;4;2
3;66;23;1;2;4;2
2;66;24;3;2;4;4
2;66;25;2;2;2;1
2;66;26;2;4;1;4
4;66;27;2;4;1;3
4;66;28;4;4;4;4
4;66;29;4;2;4;3
2;66;30;4;2;1;4
2;66;31;2;1;4;2
1;66;32;2;3;2;4
3;66;33;1;2;3;3
2;66;34;3;3;2;1
3;66;35;2;1;3;4
1;66;36;3;3;2;1
3;66;37;1;1;3;4
1;66;38;3;3;2;2
3;66;39;1;4;1;4
4;66;40;3;1;2;4
1;66;41;4;3;4;4
3;66;42;1;4;4;1
4;66;43;3;2;2;4
2;66;44;4;1;1;1
1;66;45;2;2;3;3
2;66;46;1;1;2;2
1;66;47;2;1;3;3
1;66;48;1;4;2;3
4;66;49;1;4;4;4
4;66;50;4;3;4;2
3;66;51;4;4;4;1
4;66;52;3;4;3;3
4;66;53;4;4;4;1
4;66;54;4;4;3;3
4;66;55;4;1;2;2
1;66;56;4;1;4;2
1;66;57;1;1;4;3
1;66;58;1;1;2;2
1;66;59;1;3;4;1
3;66;60;1;3;3;3
3;66;61;3;4;3;1
4;66;62;3;1;2;2
1;66;63;4;2;4;2
2;66;64;1;1;3;1
1;66;65;2;2;4;3
2;66;66;1;3;4;4
3;66;67;2;3;1;1
3;66;68;3;1;2;3
1;66;69;3;4;2;1
4;66;70;1;4;4;1
4;66;71;4;2;1;4
2;66;72;4;4;4;4
4;66;73;2;1;3;3
1;66;74;4;3;2;2
3;66;75;1;4;1;2
4;66;76;3;4;2;2
4;66;77;4;3;1;4
3;66;78;4;4;4;3
4;66;79;3;2;3;3
2;66;80;4;2;2;2
2;66;81;2;2;2;4
2;66;82;2;2;2;3
2;66;83;2;3;3;2
3;66;84;2;3;2;3
3;66;85;3;1;1;3
1;66;86;3;4;4;1
4;66;87;1;4;2;2
4;66;88;4;1;2;1
1;66;89;4;3;4;4
3;66;90;1;4;4;2
4;66;91;3;3;2;4
3;66;92;4;4;4;2
4;66;93;3;2;3;2
2;66;94;4;2;1;3
2;66;95;2;1;4;3
1;66;96;2;1;2;2
1;66;97;1;4;3;4
4;66;98;1;3;1;3
3;66;99;4;2;2;3
2;66;100;3;4;2;3
4;66;101;2;2;2;3
2;66;102;4;3;2;4
3;66;103;2;4;2;2
4;66;104;3;3;3;3
3;66;105;4;4;3;4
4;66;106;3;3;4;3
3;66;107;4;1;4;3
1;66;108;3;1;3;4
1;66;109;1;3;2;2
3;66;110;1;1;2;2
1;66;111;3;1;3;3
1;66;112;1;2;2;4
2;66;113;1;2;3;2
2;66;114;2;4;2;3
4;66;115;2;4;1;1
4;66;116;4;1;1;2
1;66;117;4;3;2;4
3;66;118;1;3;1;3
3;66;119;3;2;4;2
2;66;120;3;1;2;4
1;66;121;2;1;1;2
1;66;122;1;4;3;3
4;66;123;1;4;3;1
4;66;124;4;2;4;3
2;66;125;4;4;2;3
4;66;126;2;4;2;1
4;66;127;4;4;3;4
4;66;128;4;3;2;1
3;66;129;4;0;1;4
3;67;0;0;3;1;1
3;67;1;3;2;2;4
2;67;2;3;3;3;4
3;67;3;2;3;1;3
3;67;4;3;3;1;4
3;67;5;3;3;4;1
3;67;6;3;4;2;3
4;67;7;3;2;4;3
2;67;8;4;4;3;2
4;67;9;2;2;1;1
2;67;10;4;1;4;1
1;67;11;2;3;3;2
3;67;12;1;1;2;4
1;67;13;3;2;1;4
2;67;14;1;3;3;1
3;67;15;2;2;1;2
2;67;16;3;2;4;4
2;67;17;2;1;2;4
1;67;18;2;3;1;1
3;67;19;1;2;4;2
2;67;20;3;1;3;4
1;67;21;2;2;2;1
2;67;22;1;2;1;2
2;67;23;2;4;3;1
4;67;24;2;1;2;2
1;67;25;4;4;2;1
4;67;26;1;3;2;4
3;67;27;4;4;4;4
4;67;28;3;3;4;3
3;67;29;4;4;4;2
4;67;30;3;2;2;3
2;67;31;4;4;2;4
4;67;32;2;3;1;2
3;67;33;4;1;3;1
1;67;34;3;4;2;3
4;67;35;1;1;3;4
1;67;36;4;4;1;4
4;67;37;1;2;3;4
2;67;38;4;4;1;4
4;67;39;2;4;3;1
4;67;40;4;4;4;2
4;67;41;4;1;1;3
1;67;42;4;4;3;1
4;67;43;1;1;4;4
1;67;44;4;3;2;4
3;67;45;1;2;1;1
2;67;46;3;3;2;4
3;67;47;2;3;1;3
3;67;48;3;4;1;3
4;67;49;3;2;4;1
2;67;50;4;1;4;1
1;67;51;2;3;3;2
3;67;52;1;1;4;2
1;67;53;3;3;4;3
3;67;54;1;2;4;3
2;67;55;3;2;4;4
2;67;56;2;3;1;4
3;67;57;2;2;1;3
2;67;58;3;1;1;1
1;67;59;2;3;1;3
3;67;60;1;1;3;4
1;67;61;3;2;3;1
2;67;62;1;2;4;2
2;67;63;2;1;1;3
1;67;64;2;3;2;1
3;67;65;1;4;1;4
4;67;66;3;1;2;4
1;67;67;4;3;3;1
3;67;68;1;1;3;2
1;67;69;3;1;1;2
1;67;70;1;4;4;4
4;67;71;1;4;4;2
4;67;72;4;3;2;1
3;67;73;4;2;4;1
2;67;74;3;2;1;3
2;67;75;2;2;3;2
2;67;76;2;4;4;1
4;67;77;2;3;4;4
3;67;78;4;3;3;4
3;67;79;3;2;4;3
2;67;80;3;4;2;4
4;67;81;2;3;2;4
3;67;82;4;2;2;4
2;67;83;3;3;2;3
3;67;84;2;3;3;1
3;67;85;3;1;3;3
1;67;86;3;2;1;4
2;67;87;1;1;4;3
1;67;88;2;4;4;2
4;67;89;1;2;1;1
2;67;90;4;4;3;3
4;67;91;2;2;4;4
2;67;92;4;2;3;3
2;67;93;2;3;4;1
3;67;94;2;3;2;2
3;67;95;3;2;2;4
2;67;96;3;4;1;3
4;67;97;2;3;1;3
3;67;98;4;3;4;1
3;67;99;3;3;3;4
3;67;100;3;3;2;1
3;67;101;3;4;4;1
4;67;102;3;2;2;1
2;67;103;4;3;3;1
3;67;104;2;4;4;2
4;67;105;3;3;3;3
3;67;106;4;3;4;1
3;67;107;3;4;3;2
4;67;108;3;2;1;4
2;67;109;4;2;1;2
2;67;110;2;3;3;4
3;67;111;2;4;1;1
4;67;112;3;2;1;1
2;67;113;4;3;2;1
3;67;114;2;1;2;3
1;67;115;3;2;4;1
2;67;116;1;4;4;3
4;67;117;2;3;1;3
3;67;118;4;2;3;4
2;67;119;3;4;3;1
4;67;120;2;2;2;1
2;67;121;4;3;1;1
3;67;122;2;1;1;1
1;67;123;3;3;4;4
3;67;124;1;3;4;4
3;67;125;3;1;2;3
1;67;126;3;4;4;4
4;67;127;1;1;4;4
1;67;128;4;4;4;4
4;67;129;1;0;3;4
1;68;0;0;4;3;4
4;68;1;1;4;3;4
4;68;2;4;3;2;4
3;68;3;4;4;3;3
4;68;4;3;1;3;3
1;68;5;4;3;3;2
3;68;6;1;3;3;2
3;68;7;3;2;4;4
2;68;8;3;1;2;1
1;68;9;2;1;4;1
1;68;10;1;2;2;3
2;68;11;1;4;1;3
4;68;12;2;4;3;2
4;68;13;4;1;1;1
1;68;14;4;2;2;1
2;68;15;1;4;3;2
4;68;16;2;4;2;3
4;68;17;4;1;2;1
1;68;18;4;2;1;3
2;68;19;1;4;3;1
4;68;20;2;1;2;1
1;68;21;4;2;1;4
2;68;22;1;1;2;1
1;68;23;2;2;2;3
2;68;24;1;1;4;2
1;68;25;2;4;1;3
4;68;26;1;4;4;2
4;68;27;4;3;3;3
3;68;28;4;2;4;3
2;68;29;3;3;3;1
3;68;30;2;4;4;1
4;68;31;3;2;2;2
2;68;32;4;1;4;4
1;68;33;2;3;3;2
3;68;34;1;4;1;3
4;68;35;3;4;4;3
4;68;36;4;4;1;1
4;68;37;4;4;4;3
4;68;38;4;1;2;1
1;68;39;4;2;4;3
2;68;40;1;3;4;1
3;68;41;2;1;4;1
1;68;42;3;4;1;3
4;68;43;1;4;4;1
4;68;44;4;1;1;4
1;68;45;4;4;3;4
4;68;46;1;3;2;2
3;68;47;4;3;3;3
3;68;48;3;1;3;2
1;68;49;3;1;4;3
1;68;50;1;2;2;1
2;68;51;1;2;1;1
2;68;52;2;3;3;2
3;68;53;2;3;1;1
3;68;54;3;4;3;4
4;68;55;3;4;2;2
4;68;56;4;3;2;2
3;68;57;4;1;3;2
1;68;58;3;3;2;3
3;68;59;1;4;1;2
4;68;60;3;1;3;2
1;68;61;4;2;1;2
2;68;62;1;3;2;3
3;68;63;2;1;2;1
1;68;64;3;4;1;4
4;68;65;1;4;3;3
4;68;66;4;1;4;2
1;68;67;4;2;1;3
2;68;68;1;2;3;3
2;68;69;2;4;1;2
4;68;70;2;2;1;4
2;68;71;4;1;4;4
1;68;72;2;1;4;3
1;68;73;1;3;3;3
3;68;74;1;2;2;4
2;68;75;3;1;2;2
1;68;76;2;4;2;1
4;68;77;1;4;4;2
4;68;78;4;3;3;4
3;68;79;4;4;3;2
4;68;80;3;4;2;2
4;68;81;4;4;4;4
4;68;82;4;3;3;3
3;68;83;4;1;2;3
1;68;84;3;3;3;3
3;68;85;1;4;3;2
4;68;86;3;3;1;3
3;68;87;4;2;2;4
2;68;88;3;1;1;4
1;68;89;2;3;4;4
3;68;90;1;4;2;1
4;68;91;3;3;4;3
3;68;92;4;1;2;1
1;68;93;3;2;2;4
2;68;94;1;4;3;1
4;68;95;2;3;3;4
3;68;96;4;3;2;4
3;68;97;3;1;4;3
1;68;98;3;4;3;4
4;68;99;1;1;3;4
1;68;100;4;1;3;3
1;68;101;1;1;3;1
1;68;102;1;1;4;4
1;68;103;1;2;2;1
2;68;104;1;3;3;1
3;68;105;2;1;4;4
1;68;106;3;2;3;2
2;68;107;1;4;3;4
4;68;108;2;2;4;4
2;68;109;4;4;2;3
4;68;110;2;1;2;1
1;68;111;4;1;3;3
1;68;112;1;1;4;2
1;68;113;1;3;2;2
3;68;114;1;1;3;1
1;68;115;3;3;1;4
3;68;116;1;3;2;2
3;68;117;3;4;4;4
4;68;118;3;1;3;3
1;68;119;4;1;2;2
1;68;120;1;1;4;2
1;68;121;1;1;2;3
1;68;122;1;4;3;2
4;68;123;1;4;1;4
4;68;124;4;3;3;2
3;68;125;4;4;3;3
4;68;126;3;4;1;3
4;68;127;4;4;4;3
4;68;128;4;4;1;2
4;68;129;4;0;4;4
4;69;0;0;4;1;1
4;69;1;4;4;4;2
4;69;2;4;3;4;2
3;69;3;4;3;3;2
3;69;4;3;2;4;1
2;69;5;3;2;1;1
2;69;6;2;4;3;3
4;69;7;2;1;3;3
1;69;8;4;1;2;3
1;69;9;1;3;1;1
3;69;10;1;3;1;1
3;69;11;3;2;2;4
2;69;12;3;1;4;1
1;69;13;2;1;4;2
1;69;14;1;2;1;1
2;69;15;1;3;2;1
3;69;16;2;1;4;1
1;69;17;3;3;4;4
3;69;18;1;1;1;4
1;69;19;3;1;2;4
1;69;20;1;4;4;2
4;69;21;1;1;1;1
1;69;22;4;3;2;3
3;69;23;1;2;1;4
2;69;24;3;3;2;4
3;69;25;2;2;1;3
2;69;26;3;3;4;4
3;69;27;2;3;4;4
3;69;28;3;1;3;4
1;69;29;3;1;2;2
1;69;30;1;2;3;1
2;69;31;1;4;4;4
4;69;32;2;2;2;1
2;69;33;4;3;1;3
3;69;34;2;3;3;3
3;69;35;3;1;4;4
1;69;36;3;3;4;2
3;69;37;1;1;4;2
1;69;38;3;3;4;2
3;69;39;1;1;1;1
1;69;40;3;1;2;3
1;69;41;1;3;3;4
3;69;42;1;1;1;2
1;69;43;3;4;4;3
4;69;44;1;4;4;3
4;69;45;4;2;1;1
2;69;46;4;3;4;3
3;69;47;2;2;3;3
2;69;48;3;3;3;3
3;69;49;2;1;1;1
1;69;50;3;1;1;3
1;69;51;1;2;2;2
2;69;52;1;1;2;2
1;69;53;2;4;3;2
4;69;54;1;2;3;2
2;69;55;4;2;4;2
2;69;56;2;2;4;4
2;69;57;2;3;3;3
3;69;58;2;2;1;1
2;69;59;3;2;3;1
2;69;60;2;2;4;3
2;69;61;2;3;1;1
3;69;62;2;1;2;4
1;69;63;3;4;3;2
4;69;64;1;3;1;2
3;69;65;4;2;4;2
2;69;66;3;3;4;4
3;69;67;2;3;1;3
3;69;68;3;2;2;1
2;69;69;3;4;2;3
4;69;70;2;4;4;1
4;69;71;4;3;2;3
3;69;72;4;3;1;3
3;69;73;3;4;1;4
4;69;74;3;2;3;1
2;69;75;4;1;2;1
1;69;76;2;2;1;3
2;69;77;1;4;4;1
4;69;78;2;2;4;2
2;69;79;4;2;3;2
2;69;80;2;4;4;2
4;69;81;2;3;4;1
3;69;82;4;3;4;3
3;69;83;3;3;3;4
3;69;84;3;2;1;2
2;69;85;3;3;3;1
3;69;86;2;4;4;2
4;69;87;3;4;3;1
4;69;88;4;4;2;1
4;69;89;4;1;1;1
1;69;90;4;3;3;3
3;69;91;1;1;4;4
1;69;92;3;4;3;1
4;69;93;1;1;1;4
1;69;94;4;4;2;4
4;69;95;1;4;4;3
4;69;96;4;3;3;2
3;69;97;4;4;3;1
4;69;98;3;4;1;1
4;69;99;4;3;4;1
3;69;100;4;1;1;2
1;69;101;3;4;1;1
4;69;102;1;1;1;1
1;69;103;4;1;1;4
1;69;104;1;4;2;3
4;69;105;1;2;3;3
2;69;106;4;4;1;1
4;69;107;2;4;2;2
4;69;108;4;3;4;4
3;69;109;4;1;2;2
1;69;110;3;3;4;1
3;69;111;1;2;1;2
2;69;112;3;2;1;2
2;69;113;2;1;1;2
1;69;114;2;4;3;2
4;69;115;1;2;1;2
2;69;116;4;4;3;4
4;69;117;2;3;3;2
3;69;118;4;2;4;4
2;69;119;3;2;1;4
2;69;120;2;3;1;3
3;69;121;2;2;1;2
2;69;122;3;4;1;2
4;69;123;2;2;4;1
2;69;124;4;3;4;3
3;69;125;2;3;3;4
3;69;126;3;3;4;3
3;69;127;3;2;4;1
2;69;128;3;4;4;2
4;69;129;2;0;4;1
1;70;0;0;2;4;2
2;70;1;1;2;4;2
2;70;2;2;2;4;1
2;70;3;2;1;3;4
1;70;4;2;1;3;1
1;70;5;1;3;2;1
3;70;6;1;3;2;4
3;70;7;3;3;4;1
3;70;8;3;1;1;4
1;70;9;3;1;1;4
1;70;10;1;4;3;2
4;70;11;1;1;3;2
1;70;12;4;2;2;2
2;70;13;1;1;1;1
1;70;14;2;1;1;3
1;70;15;1;1;2;3
1;70;16;1;4;3;3
4;70;17;1;4;1;1
4;70;18;4;4;3;1
4;70;19;4;2;1;4
2;70;20;4;1;1;2
1;70;21;2;3;4;3
3;70;22;1;4;1;4
4;70;23;3;4;3;2
4;70;24;4;3;2;2
3;70;25;4;4;3;2
4;70;26;3;4;2;3
4;70;27;4;4;3;3
4;70;28;4;2;3;3
2;70;29;4;1;1;4
1;70;30;2;4;1;1
4;70;31;1;1;2;4
1;70;32;4;3;4;3
3;70;33;1;3;2;1
3;70;34;3;4;3;2
4;70;35;3;2;3;1
2;70;36;4;2;1;4
2;70;37;2;2;3;2
2;70;38;2;1;1;2
1;70;39;2;3;3;2
3;70;40;1;4;1;3
4;70;41;3;2;1;3
2;70;42;4;3;3;3
3;70;43;2;3;1;1
3;70;44;3;1;4;2
1;70;45;3;3;4;2
3;70;46;1;3;2;1
3;70;47;3;3;3;3
3;70;48;3;1;2;2
1;70;49;3;3;3;3
3;70;50;1;2;1;1
2;70;51;3;2;1;2
2;70;52;2;2;2;2
2;70;53;2;2;1;4
2;70;54;2;2;4;4
2;70;55;2;4;2;3
4;70;56;2;3;2;3
3;70;57;4;1;2;4
1;70;58;3;1;3;3
1;70;59;1;3;2;2
3;70;60;1;1;2;4
1;70;61;3;4;2;2
4;70;62;1;2;3;1
2;70;63;4;2;1;2
2;70;64;2;2;4;2
2;70;65;2;4;3;3
4;70;66;2;3;2;4
3;70;67;4;1;3;1
1;70;68;3;3;3;2
3;70;69;1;1;2;4
1;70;70;3;3;4;1
3;70;71;1;3;4;2
3;70;72;3;4;3;1
4;70;73;3;1;3;3
1;70;74;4;1;4;3
1;70;75;1;3;2;1
3;70;76;1;1;1;4
1;70;77;3;2;2;1
2;70;78;1;2;4;3
2;70;79;2;2;2;2
2;70;80;2;1;2;3
1;70;81;2;3;4;1
3;70;82;1;4;3;1
4;70;83;3;2;3;2
2;70;84;4;1;3;4
1;70;85;2;2;2;4
2;70;86;1;1;3;1
1;70;87;2;1;4;2
1;70;88;1;1;4;2
1;70;89;1;3;4;3
3;70;90;1;4;1;3
4;70;91;3;1;3;4
1;70;92;4;4;1;4
4;70;93;1;4;4;2
4;70;94;4;3;1;4
3;70;95;4;2;4;4
2;70;96;3;1;4;2
1;70;97;2;1;3;1
1;70;98;1;1;4;1
1;70;99;1;2;4;2
2;70;100;1;1;3;2
1;70;101;2;1;1;4
1;70;102;1;4;4;3
4;70;103;1;3;1;4
3;70;104;4;3;1;2
3;70;105;3;1;4;1
1;70;106;3;2;2;4
2;70;107;1;4;4;4
4;70;108;2;2;4;1
2;70;109;4;1;3;4
1;70;110;2;2;1;3
2;70;111;1;2;3;2
2;70;112;2;2;2;2
2;70;113;2;2;2;3
2;70;114;2;2;1;1
2;70;115;2;4;4;2
4;70;116;2;2;2;3
2;70;117;4;4;4;4
4;70;118;2;4;3;2
4;70;119;4;3;2;3
3;70;120;4;2;2;4
2;70;121;3;2;3;3
2;70;122;2;1;2;4
1;70;123;2;3;4;1
3;70;124;1;4;2;4
4;70;125;3;3;3;2
3;70;126;4;1;3;1
1;70;127;3;2;3;4
2;70;128;1;1;2;2
1;70;129;2;0;4;1
2;71;0;0;2;1;1
2;71;1;2;1;2;1
1;71;2;2;4;2;3
4;71;3;1;1;2;2
1;71;4;4;1;1;1
1;71;5;1;4;1;1
4;71;6;1;1;3;4
1;71;7;4;4;3;4
4;71;8;1;4;3;3
4;71;9;4;2;1;3
2;71;10;4;2;1;4
2;71;11;2;2;4;1
2;71;12;2;1;1;1
1;71;13;2;3;2;4
3;71;14;1;3;1;2
3;71;15;3;3;1;1
3;71;16;3;1;1;3
1;71;17;3;1;4;3
1;71;18;1;4;4;3
4;71;19;1;2;4;4
2;71;20;4;3;2;2
3;71;21;2;4;1;4
4;71;22;3;2;3;1
2;71;23;4;2;4;1
2;71;24;2;2;4;4
2;71;25;2;3;3;4
3;71;26;2;3;4;4
3;71;27;3;3;4;2
3;71;28;3;4;4;3
4;71;29;3;1;2;2
1;71;30;4;4;1;3
4;71;31;1;3;4;4
3;71;32;4;1;1;3
1;71;33;3;2;3;2
2;71;34;1;1;3;1
1;71;35;2;4;4;1
4;71;36;1;2;2;1
2;71;37;4;2;2;1
2;71;38;2;2;2;3
2;71;39;2;3;1;4
3;71;40;2;3;3;1
3;71;41;3;3;4;1
3;71;42;3;1;2;3
1;71;43;3;2;3;1
2;71;44;1;2;3;1
2;71;45;2;1;1;3
1;71;46;2;3;3;2
3;71;47;1;2;3;1
2;71;48;3;3;3;1
3;71;49;2;1;1;2
1;71;50;3;2;3;2
2;71;51;1;2;2;1
2;71;52;2;4;2;3
4;71;53;2;4;2;1
4;71;54;4;3;2;4
3;71;55;4;3;2;1
3;71;56;3;4;4;2
4;71;57;3;3;3;3
3;71;58;4;2;1;1
2;71;59;3;4;1;2
4;71;60;2;2;3;2
2;71;61;4;1;1;2
1;71;62;2;2;4;2
2;71;63;1;2;2;4
2;71;64;2;3;2;3
3;71;65;2;4;2;1
4;71;66;3;1;4;2
1;71;67;4;2;3;1
2;71;68;1;4;1;4
4;71;69;2;1;3;4
1;71;70;4;2;1;2
2;71;71;1;1;3;4
1;71;72;2;3;3;4
3;71;73;1;3;4;2
3;71;74;3;1;1;3
1;71;75;3;4;1;1
4;71;76;1;1;3;3
1;71;77;4;3;1;3
3;71;78;1;2;2;4
2;71;79;3;3;2;2
3;71;80;2;1;2;1
1;71;81;3;1;1;1
1;71;82;1;2;3;1
2;71;83;1;4;4;2
4;71;84;2;4;2;4
4;71;85;4;1;1;1
1;71;86;4;2;2;4
2;71;87;1;2;1;1
2;71;88;2;3;1;2
3;71;89;2;3;1;3
3;71;90;3;4;3;2
4;71;91;3;4;4;1
4;71;92;4;2;1;2
2;71;93;4;4;4;4
4;71;94;2;4;4;1
4;71;95;4;2;3;1
2;71;96;4;1;2;1
1;71;97;2;1;1;4
1;71;98;1;2;1;2
2;71;99;1;2;1;4
2;71;100;2;4;2;3
4;71;101;2;3;1;4
3;71;102;4;4;1;3
4;71;103;3;2;4;3
2;71;104;4;1;3;4
1;71;105;2;4;3;2
4;71;106;1;4;1;1
4;71;107;4;1;2;3
1;71;108;4;4;4;2
4;71;109;1;3;2;4
3;71;110;4;2;1;2
2;71;111;3;2;2;2
2;71;112;2;3;2;1
3;71;113;2;1;2;3
1;71;114;3;2;2;2
2;71;115;1;3;2;1
3;71;116;2;4;4;1
4;71;117;3;2;2;4
2;71;118;4;3;4;4
3;71;119;2;4;4;1
4;71;120;3;3;3;4
3;71;121;4;4;2;3
4;71;122;3;1;2;1
1;71;123;4;4;1;4
4;71;124;1;2;3;3
2;71;125;4;1;4;2
1;71;126;2;4;3;2
4;71;127;1;2;1;2
2;71;128;4;1;2;1
1;71;129;2;0;1;4
1;72;0;0;1;2;3
1;72;1;1;3;2;4
3;72;2;1;2;1;4
2;72;3;3;1;4;4
1;72;4;2;1;1;2
1;72;5;1;4;1;4
4;72;6;1;4;4;4
4;72;7;4;3;1;2
3;72;8;4;3;4;2
3;72;9;3;4;4;2
4;72;10;3;1;2;2
1;72;11;4;1;2;4
1;72;12;1;4;2;1
4;72;13;1;2;1;4
2;72;14;4;1;3;3
1;72;15;2;3;3;1
3;72;16;1;3;3;1
3;72;17;3;3;1;2
3;72;18;3;4;1;4
4;72;19;3;2;4;1
2;72;20;4;4;2;1
4;72;21;2;1;3;4
1;72;22;4;1;4;1
1;72;23;1;4;2;1
4;72;24;1;4;2;3
4;72;25;4;4;2;4
4;72;26;4;2;3;4
2;72;27;4;3;3;1
3;72;28;2;2;3;4
2;72;29;3;3;4;2
3;72;30;2;4;1;4
4;72;31;3;3;4;1
3;72;32;4;2;3;3
2;72;33;3;1;1;2
1;72;34;2;1;2;4
1;72;35;1;1;1;4
1;72;36;1;1;4;3
1;72;37;1;3;2;1
3;72;38;1;4;2;3
4;72;39;3;1;2;3
1;72;40;4;1;3;3
1;72;41;1;3;3;2
3;72;42;1;1;3;1
1;72;43;3;1;1;2
1;72;44;1;3;2;2
3;72;45;1;2;2;2
2;72;46;3;1;1;2
1;72;47;2;1;3;4
1;72;48;1;2;2;2
2;72;49;1;2;3;4
2;72;50;2;1;1;1
1;72;51;2;3;2;4
3;72;52;1;1;2;2
1;72;53;3;4;4;1
4;72;54;1;1;4;4
1;72;55;4;2;3;2
2;72;56;1;3;3;1
3;72;57;2;1;4;4
1;72;58;3;2;3;4
2;72;59;1;2;2;4
2;72;60;2;2;4;1
2;72;61;2;2;2;3
2;72;62;2;4;1;4
4;72;63;2;3;2;1
3;72;64;4;1;2;3
1;72;65;3;2;3;1
2;72;66;1;1;4;4
1;72;67;2;4;1;2
4;72;68;1;4;2;3
4;72;69;4;2;4;1
2;72;70;4;4;1;2
4;72;71;2;4;2;2
4;72;72;4;2;1;1
2;72;73;4;3;3;1
3;72;74;2;1;3;3
1;72;75;3;3;1;1
3;72;76;1;3;4;4
3;72;77;3;4;1;3
