2;40000;200;200;true;true;true
20347;98;90;28328;20533;25761;11360
20533;98;91;20347;39892;27210;11181
39892;98;92;20533;20779;16942;2994
20779;98;93;39892;8910;30653;7032
8910;98;94;20779;6837;37818;6249
6837;98;95;8910;14504;7803;14964
14504;98;96;6837;23548;20295;34146
23548;98;97;14504;34089;22246;35610
34089;98;98;23548;37296;2622;19949
37296;98;99;34089;23549;15018;1592
23549;98;100;37296;13375;14780;32608
13375;98;101;23549;36349;19553;26931
36349;98;102;13375;8544;16672;1885
8544;98;103;36349;33981;37514;24011
33981;98;104;8544;15282;14890;22728
15282;98;105;33981;18725;14944;38969
18725;98;106;15282;13031;4554;2975
13031;98;107;18725;30837;7478;1612
30837;98;108;13031;2569;6858;461
2569;98;109;30837;31881;35946;37696
31881;98;110;2569;27958;24449;14313
27958;98;111;31881;324;8063;15152
324;98;112;27958;21632;24981;38500
21632;98;113;324;3546;28063;19964
3546;98;114;21632;27162;29648;33770
27162;98;115;3546;15693;35333;237
15693;98;116;27162;31202;35839;25843
31202;98;117;15693;36665;12288;10923
36665;98;118;31202;15193;7437;30933
15193;98;119;36665;29246;15354;39449
29246;98;120;15193;8945;19095;28032
8945;98;121;29246;19825;13084;19435
19825;98;122;8945;21263;38474;33755
21263;98;123;19825;22436;151;26966
22436;98;124;21263;9779;18509;9603
9779;98;125;22436;35767;8149;26469
35767;98;126;9779;14400;21890;39874
14400;98;127;35767;11757;24474;18590
11757;98;128;14400;36924;2948;20575
36924;98;129;11757;5106;6364;38178
5106;98;130;36924;604;37870;4840
604;98;131;5106;33215;36437;22136
33215;98;132;604;33207;12752;34139
33207;98;133;33215;24127;28744;28836
24127;98;134;33207;21948;19156;5893
21948;98;135;24127;11515;24022;25721
11515;98;136;21948;15313;26079;7663
15313;98;137;11515;33536;28969;23117
33536;98;138;15313;20987;10546;11148
20987;98;139;33536;14506;26394;11639
14506;98;140;20987;27302;14996;34487
27302;98;141;14506;8222;1269;11569
8222;98;142;27302;25156;22340;5031
25156;98;143;8222;25111;39745;33526
25111;98;144;25156;14034;18205;39218
14034;98;145;25111;26357;10050;233
26357;98;146;14034;19625;9546;27765
19625;98;147;26357;11449;15016;29750
11449;98;148;19625;12641;180;34085
12641;98;149;11449;19025;9845;4953
19025;98;150;12641;25683;37201;32255
25683;98;151;19025;32604;18734;34107
32604;98;152;25683;39130;38129;29189
39130;98;153;32604;10081;25770;3225
10081;98;154;39130;30919;31277;34495
30919;98;155;10081;32854;7318;25698
32854;98;156;30919;35620;3584;6961
35620;98;157;32854;21536;36755;19822
21536;98;158;35620;19862;26947;17754
19862;98;159;21536;38083;2795;16627
38083;98;160;19862;362;27576;19271
362;98;161;38083;8353;11144;14999
8353;98;162;362;7399;24906;4017
7399;98;163;8353;23388;33427;21726
23388;98;164;7399;26016;14652;29718
26016;98;165;23388;12507;30541;9164
12507;98;166;26016;8479;5819;32783
8479;98;167;12507;21441;25101;9992
21441;98;168;8479;18808;22760;23058
18808;98;169;21441;35140;15682;2809
35140;98;170;18808;2688;24043;23448
2688;98;171;35140;4038;17519;27671
4038;98;172;2688;9100;36210;37775
9100;98;173;4038;23597;22987;18522
23597;98;174;9100;8067;15204;32440
8067;98;175;23597;39058;33173;27545
39058;98;176;8067;10710;20834;34797
10710;98;177;39058;6066;19505;727
6066;98;178;10710;35895;19779;2323
35895;98;179;6066;33257;8497;38052
33257;98;180;35895;17530;2329;12
17530;98;181;33257;10777;22257;16745
10777;98;182;17530;39212;34893;27249
39212;98;183;10777;30860;17272;31759
30860;98;184;39212;22747;3558;3893
22747;98;185;30860;18609;36288;3150
18609;98;186;22747;29077;35215;24899
29077;98;187;18609;6803;7288;26123
6803;98;188;29077;33325;36217;98
33325;98;189;6803;34793;18301;29628
34793;98;190;33325;20767;4542;19088
20767;98;191;34793;23841;19221;21410
23841;98;192;20767;18568;12741;9049
18568;98;193;23841;30286;14152;18886
30286;98;194;18568;11480;19997;39527
11480;98;195;30286;39199;7485;6534
39199;98;196;11480;19802;25343;34121
19802;98;197;39199;34181;1566;39428
34181;98;198;19802;25578;29756;27151
25578;98;199;34181;0;13220;18477
35415;99;0;0;33596;34863;34337
33596;99;1;35415;39346;38334;33774
39346;99;2;33596;18558;22228;9241
18558;99;3;39346;3138;11607;16794
3138;99;4;18558;1630;24096;11424
1630;99;5;3138;25691;29899;24191
25691;99;6;1630;8380;2370;33313
8380;99;7;25691;32402;39136;13883
32402;99;8;8380;325;22588;11895
325;99;9;32402;6613;24816;8498
6613;99;10;325;30414;7161;12076
30414;99;11;6613;4830;7756;12722
4830;99;12;30414;7617;11631;33351
7617;99;13;4830;6912;23611;32712
6912;99;14;7617;34260;562;33466
34260;99;15;6912;15190;4147;27914
15190;99;16;34260;5341;4780;17589
5341;99;17;15190;7217;15407;8027
7217;99;18;5341;2070;3818;21250
2070;99;19;7217;4445;26509;28741
4445;99;20;2070;23130;15910;4308
23130;99;21;4445;9087;36332;30605
9087;99;22;23130;25423;20464;36810
25423;99;23;9087;22587;30189;7628
22587;99;24;25423;2806;32044;10731
2806;99;25;22587;7883;17829;13510
7883;99;26;2806;25505;34891;24851
25505;99;27;7883;17015;1820;10889
17015;99;28;25505;34303;26242;13924
34303;99;29;17015;8023;8357;24403
8023;99;30;34303;31138;7876;34826
31138;99;31;8023;33289;4316;15623
33289;99;32;31138;7427;5665;7943
7427;99;33;33289;5942;23205;39990
5942;99;34;7427;4210;3079;29205
4210;99;35;5942;9223;3481;12348
9223;99;36;4210;28697;19303;30787
28697;99;37;9223;37986;7184;29168
37986;99;38;28697;39087;36237;5591
39087;99;39;37986;36004;21025;912
36004;99;40;39087;1025;358;15297
1025;99;41;36004;17348;29931;20254
17348;99;42;1025;13104;22713;22479
13104;99;43;17348;33928;38922;21340
33928;99;44;13104;8533;33166;3700
8533;99;45;33928;18255;3524;29011
18255;99;46;8533;39755;8871;35334
39755;99;47;18255;22613;23839;39756
22613;99;48;39755;8386;12995;12160
8386;99;49;22613;1564;15961;19328
1564;99;50;8386;21347;10727;25928
21347;99;51;1564;34136;4120;9987
34136;99;52;21347;29801;15884;26745
29801;99;53;34136;22043;520;3805
22043;99;54;29801;38462;37241;19683
38462;99;55;22043;15142;18494;27173
15142;99;56;38462;17296;10299;20707
17296;99;57;15142;33970;26173;34027
33970;99;58;17296;8281;14620;28029
8281;99;59;33970;16754;11427;14467
16754;99;60;8281;36717;746;39132
36717;99;61;16754;25593;24689;8804
25593;99;62;36717;12551;2438;30415
12551;99;63;25593;26246;23914;11998
26246;99;64;12551;9965;26795;4324
9965;99;65;26246;2869;393;38443
2869;99;66;9965;9282;15626;21076
9282;99;67;2869;11364;39675;31158
11364;99;68;9282;6558;28654;8959
6558;99;69;11364;11587;12516;29638
11587;99;70;6558;38673;20832;19550
38673;99;71;11587;38959;23502;10659
38959;99;72;38673;15568;18189;26259
15568;99;73;38959;25413;33859;32439
25413;99;74;15568;17889;2261;20958
17889;99;75;25413;31119;31015;25949
31119;99;76;17889;20778;17052;37523
20778;99;77;31119;30861;34199;8245
30861;99;78;20778;19519;17584;3022
19519;99;79;30861;19774;16104;6910
19774;99;80;19519;2486;10099;35544
2486;99;81;19774;39491;22165;8255
39491;99;82;2486;18667;13223;3321
18667;99;83;39491;31285;32312;2046
31285;99;84;18667;20794;35812;20996
20794;99;85;31285;36743;7370;159
36743;99;86;20794;1864;19699;38208
1864;99;87;36743;12304;18101;7103
12304;99;88;1864;27985;33235;10744
27985;99;89;12304;11360;28328;5750
11360;99;90;27985;11181;20347;5275
11181;99;91;11360;2994;20533;15474
2994;99;92;11181;7032;39892;9254
7032;99;93;2994;6249;20779;3148
6249;99;94;7032;14964;8910;33609
14964;99;95;6249;34146;6837;20113
34146;99;96;14964;35610;14504;24373
35610;99;97;34146;19949;23548;13316
19949;99;98;35610;1592;34089;11457
1592;99;99;19949;32608;37296;6331
32608;99;100;1592;26931;23549;10841
26931;99;101;32608;1885;13375;23801
1885;99;102;26931;24011;36349;2738
24011;99;103;1885;22728;8544;38189
22728;99;104;24011;38969;33981;10566
38969;99;105;22728;2975;15282;21753
2975;99;106;38969;1612;18725;6363
1612;99;107;2975;461;13031;18500
461;99;108;1612;37696;30837;23383
37696;99;109;461;14313;2569;24492
14313;99;110;37696;15152;31881;32141
15152;99;111;14313;38500;27958;19414
38500;99;112;15152;19964;324;12938
19964;99;113;38500;33770;21632;22922
33770;99;114;19964;237;3546;8475
237;99;115;33770;25843;27162;15631
25843;99;116;237;10923;15693;8007
10923;99;117;25843;30933;31202;730
30933;99;118;10923;39449;36665;2510
39449;99;119;30933;28032;15193;37860
28032;99;120;39449;19435;29246;5094
19435;99;121;28032;33755;8945;8011
33755;99;122;19435;26966;19825;972
26966;99;123;33755;9603;21263;2916
9603;99;124;26966;26469;22436;39388
26469;99;125;9603;39874;9779;4845
39874;99;126;26469;18590;35767;12845
18590;99;127;39874;20575;14400;23723
20575;99;128;18590;38178;11757;2804
38178;99;129;20575;4840;36924;25133
4840;99;130;38178;22136;5106;39919
22136;99;131;4840;34139;604;1511
34139;99;132;22136;28836;33215;9044
28836;99;133;34139;5893;33207;21366
5893;99;134;28836;25721;24127;29800
25721;99;135;5893;7663;21948;6518
7663;99;136;25721;23117;11515;22873
23117;99;137;7663;11148;15313;3113
11148;99;138;23117;11639;33536;11067
11639;99;139;11148;34487;20987;17250
34487;99;140;11639;11569;14506;32126
11569;99;141;34487;5031;27302;32151
5031;99;142;11569;33526;8222;8824
33526;99;143;5031;39218;25156;3556
39218;99;144;33526;233;25111;19393
233;99;145;39218;27765;14034;5588
27765;99;146;233;29750;26357;30294
29750;99;147;27765;34085;19625;30423
34085;99;148;29750;4953;11449;29156
4953;99;149;34085;32255;12641;1162
32255;99;150;4953;34107;19025;38108
34107;99;151;32255;29189;25683;21323
29189;99;152;34107;3225;32604;11650
3225;99;153;29189;34495;39130;12057
34495;99;154;3225;25698;10081;12675
25698;99;155;34495;6961;30919;29632
6961;99;156;25698;19822;32854;379
19822;99;157;6961;17754;35620;8962
17754;99;158;19822;16627;21536;25072
16627;99;159;17754;19271;19862;33847
19271;99;160;16627;14999;38083;11112
14999;99;161;19271;4017;362;14338
4017;99;162;14999;21726;8353;34030
21726;99;163;4017;29718;7399;14937
29718;99;164;21726;9164;23388;38187
9164;99;165;29718;32783;26016;7827
32783;99;166;9164;9992;12507;27833
9992;99;167;32783;23058;8479;22615
23058;99;168;9992;2809;21441;12323
2809;99;169;23058;23448;18808;12294
23448;99;170;2809;27671;35140;26164
27671;99;171;23448;37775;2688;33170
37775;99;172;27671;18522;4038;16600
18522;99;173;37775;32440;9100;11418
32440;99;174;18522;27545;23597;26898
27545;99;175;32440;34797;8067;25198
34797;99;176;27545;727;39058;39138
727;99;177;34797;2323;10710;28548
2323;99;178;727;38052;6066;18115
38052;99;179;2323;12;35895;3656
12;99;180;38052;16745;33257;18172
16745;99;181;12;27249;17530;31093
27249;99;182;16745;31759;10777;14153
31759;99;183;27249;3893;39212;11110
3893;99;184;31759;3150;30860;14299
3150;99;185;3893;24899;22747;15053
24899;99;186;3150;26123;18609;28924
26123;99;187;24899;98;29077;33301
98;99;188;26123;29628;6803;5753
29628;99;189;98;19088;33325;23365
19088;99;190;29628;21410;34793;36511
21410;99;191;19088;9049;20767;25841
9049;99;192;21410;18886;23841;32286
18886;99;193;9049;39527;18568;19800
39527;99;194;18886;6534;30286;37911
6534;99;195;39527;34121;11480;1301
34121;99;196;6534;39428;39199;36062
39428;99;197;34121;27151;19802;24051
27151;99;198;39428;18477;34181;19805
18477;99;199;27151;0;25578;37154
34337;100;0;0;33774;35415;3517
33774;100;1;34337;9241;33596;16333
9241;100;2;33774;16794;39346;32184
16794;100;3;9241;11424;18558;33670
11424;100;4;16794;24191;3138;11841
24191;100;5;11424;33313;1630;2924
33313;100;6;24191;13883;25691;26454
13883;100;7;33313;11895;8380;9149
11895;100;8;13883;8498;32402;24426
8498;100;9;11895;12076;325;4762
12076;100;10;8498;12722;6613;17779
12722;100;11;12076;33351;30414;18378
33351;100;12;12722;32712;4830;15159
32712;100;13;33351;33466;7617;7261
33466;100;14;32712;27914;6912;34278
27914;100;15;33466;17589;34260;5524
17589;100;16;27914;8027;15190;38844
8027;100;17;17589;21250;5341;39026
21250;100;18;8027;28741;7217;19820
28741;100;19;21250;4308;2070;3416
4308;100;20;28741;30605;4445;10013
30605;100;21;4308;36810;23130;1515
36810;100;22;30605;7628;9087;25474
7628;100;23;36810;10731;25423;7009
10731;100;24;7628;13510;22587;20449
13510;100;25;10731;24851;2806;28685
24851;100;26;13510;10889;7883;32595
10889;100;27;24851;13924;25505;11444
13924;100;28;10889;24403;17015;19516
24403;100;29;13924;34826;34303;22913
34826;100;30;24403;15623;8023;14613
15623;100;31;34826;7943;31138;19314
7943;100;32;15623;39990;33289;7418
39990;100;33;7943;29205;7427;8321
29205;100;34;39990;12348;5942;6900
12348;100;35;29205;30787;4210;28224
30787;100;36;12348;29168;9223;4145
29168;100;37;30787;5591;28697;15454
5591;100;38;29168;912;37986;19896
912;100;39;5591;15297;39087;13193
15297;100;40;912;20254;36004;31391
20254;100;41;15297;22479;1025;20518
22479;100;42;20254;21340;17348;35158
21340;100;43;22479;3700;13104;16124
3700;100;44;21340;29011;33928;29514
29011;100;45;3700;35334;8533;3731
35334;100;46;29011;39756;18255;17640
39756;100;47;35334;12160;39755;13389
12160;100;48;39756;19328;22613;5762
19328;100;49;12160;25928;8386;34549
25928;100;50;19328;9987;1564;30389
9987;100;51;25928;26745;21347;28143
26745;100;52;9987;3805;34136;5936
3805;100;53;26745;19683;29801;34252
19683;100;54;3805;27173;22043;924
27173;100;55;19683;20707;38462;30425
20707;100;56;27173;34027;15142;3808
34027;100;57;20707;28029;17296;19436
28029;100;58;34027;14467;33970;15607
14467;100;59;28029;39132;8281;16946
39132;100;60;14467;8804;16754;11518
8804;100;61;39132;30415;36717;33576
30415;100;62;8804;11998;25593;27489
11998;100;63;30415;4324;12551;38577
4324;100;64;11998;38443;26246;34235
38443;100;65;4324;21076;9965;37355
21076;100;66;38443;31158;2869;23930
31158;100;67;21076;8959;9282;31163
8959;100;68;31158;29638;11364;28353
29638;100;69;8959;19550;6558;35119
19550;100;70;29638;10659;11587;37264
10659;100;71;19550;26259;38673;17521
26259;100;72;10659;32439;38959;20034
32439;100;73;26259;20958;15568;7284
20958;100;74;32439;25949;25413;12369
25949;100;75;20958;37523;17889;15230
37523;100;76;25949;8245;31119;22383
8245;100;77;37523;3022;20778;2821
3022;100;78;8245;6910;30861;23662
6910;100;79;3022;35544;19519;30222
35544;100;80;6910;8255;19774;25754
8255;100;81;35544;3321;2486;25026
3321;100;82;8255;2046;39491;5935
2046;100;83;3321;20996;18667;38300
20996;100;84;2046;159;31285;1439
159;100;85;20996;38208;20794;9313
38208;100;86;159;7103;36743;32530
7103;100;87;38208;10744;1864;36700
10744;100;88;7103;5750;12304;28180
5750;100;89;10744;5275;27985;1122
5275;100;90;5750;15474;11360;25145
15474;100;91;5275;9254;11181;741
9254;100;92;15474;3148;2994;37745
3148;100;93;9254;33609;7032;18370
33609;100;94;3148;20113;6249;1966
20113;100;95;33609;24373;14964;14224
24373;100;96;20113;13316;34146;27040
13316;100;97;24373;11457;35610;33469
11457;100;98;13316;6331;19949;38046
6331;100;99;11457;10841;1592;29312
10841;100;100;6331;23801;32608;3583
23801;100;101;10841;2738;26931;37297
2738;100;102;23801;38189;1885;35240
38189;100;103;2738;10566;24011;28376
10566;100;104;38189;21753;22728;16320
21753;100;105;10566;6363;38969;35276
6363;100;106;21753;18500;2975;13028
18500;100;107;6363;23383;1612;32890
23383;100;108;18500;24492;461;9500
24492;100;109;23383;32141;37696;27032
32141;100;110;24492;19414;14313;5828
19414;100;111;32141;12938;15152;35609
12938;100;112;19414;22922;38500;26701
22922;100;113;12938;8475;19964;27206
8475;100;114;22922;15631;33770;3417
15631;100;115;8475;8007;237;22635
8007;100;116;15631;730;25843;35823
730;100;117;8007;2510;10923;9761
2510;100;118;730;37860;30933;10492
37860;100;119;2510;5094;39449;27824
5094;100;120;37860;8011;28032;7672
8011;100;121;5094;972;19435;14356
972;100;122;8011;2916;33755;34832
2916;100;123;972;39388;26966;11384
39388;100;124;2916;4845;9603;18796
4845;100;125;39388;12845;26469;11643
12845;100;126;4845;23723;39874;18162
23723;100;127;12845;2804;18590;27304
2804;100;128;23723;25133;20575;7450
25133;100;129;2804;39919;38178;2722
39919;100;130;25133;1511;4840;694
1511;100;131;39919;9044;22136;12597
9044;100;132;1511;21366;34139;1111
21366;100;133;9044;29800;28836;15374
29800;100;134;21366;6518;5893;22939
6518;100;135;29800;22873;25721;15271
22873;100;136;6518;3113;7663;23893
3113;100;137;22873;11067;23117;14223
11067;100;138;3113;17250;11148;21281
17250;100;139;11067;32126;11639;19723
32126;100;140;17250;32151;34487;34002
32151;100;141;32126;8824;11569;1396
8824;100;142;32151;3556;5031;10758
3556;100;143;8824;19393;33526;14073
19393;100;144;3556;5588;39218;34711
5588;100;145;19393;30294;233;18744
30294;100;146;5588;30423;27765;3066
30423;100;147;30294;29156;29750;27315
29156;100;148;30423;1162;34085;19965
1162;100;149;29156;38108;4953;14497
38108;100;150;1162;21323;32255;10355
21323;100;151;38108;11650;34107;38152
11650;100;152;21323;12057;29189;12083
12057;100;153;11650;12675;3225;24425
12675;100;154;12057;29632;34495;16419
29632;100;155;12675;379;25698;7431
379;100;156;29632;8962;6961;795
8962;100;157;379;25072;19822;121
25072;100;158;8962;33847;17754;31966
33847;100;159;25072;11112;16627;13447
11112;100;160;33847;14338;19271;21277
14338;100;161;11112;34030;14999;21119
34030;100;162;14338;14937;4017;11825
14937;100;163;34030;38187;21726;36174
38187;100;164;14937;7827;29718;12071
7827;100;165;38187;27833;9164;28299
27833;100;166;7827;22615;32783;13673
22615;100;167;27833;12323;9992;13154
12323;100;168;22615;12294;23058;16373
12294;100;169;12323;26164;2809;661
26164;100;170;12294;33170;23448;15324
33170;100;171;26164;16600;27671;33087
16600;100;172;33170;11418;37775;23079
11418;100;173;16600;26898;18522;29933
26898;100;174;11418;25198;32440;23129
25198;100;175;26898;39138;27545;6779
39138;100;176;25198;28548;34797;27528
28548;100;177;39138;18115;727;12439
18115;100;178;28548;3656;2323;204
3656;100;179;18115;18172;38052;16838
18172;100;180;3656;31093;12;39571
31093;100;181;18172;14153;16745;8103
14153;100;182;31093;11110;27249;20900
11110;100;183;14153;14299;31759;27525
14299;100;184;11110;15053;3893;30725
15053;100;185;14299;28924;3150;3386
28924;100;186;15053;33301;24899;24641
33301;100;187;28924;5753;26123;19120
5753;100;188;33301;23365;98;17935
23365;100;189;5753;36511;29628;32930
36511;100;190;23365;25841;19088;2538
25841;100;191;36511;32286;21410;34571
32286;100;192;25841;19800;9049;22200
19800;100;193;32286;37911;18886;35325
37911;100;194;19800;1301;39527;15699
1301;100;195;37911;36062;6534;9274
36062;100;196;1301;24051;34121;30166
24051;100;197;36062;19805;39428;13036
19805;100;198;24051;37154;27151;19227
37154;100;199;19805;0;18477;2794
3517;101;0;0;16333;34337;31491
16333;101;1;3517;32184;33774;17903
32184;101;2;16333;33670;9241;8471
33670;101;3;32184;11841;16794;6406
11841;101;4;33670;2924;11424;8890
2924;101;5;11841;26454;24191;27555
26454;101;6;2924;9149;33313;29489
9149;101;7;26454;24426;13883;16024
24426;101;8;9149;4762;11895;38490
4762;101;9;24426;17779;8498;29675
17779;101;10;4762;18378;12076;14983
18378;101;11;17779;15159;12722;14076
15159;101;12;18378;7261;33351;8908
7261;101;13;15159;34278;32712;21348
34278;101;14;7261;5524;33466;12343
5524;101;15;34278;38844;27914;37792
38844;101;16;5524;39026;17589;31485
39026;101;17;38844;19820;8027;26050
19820;101;18;39026;3416;21250;10020
3416;101;19;19820;10013;28741;10141
10013;101;20;3416;1515;4308;37325
1515;101;21;10013;25474;30605;9001
25474;101;22;1515;7009;36810;5234
7009;101;23;25474;20449;7628;39156
20449;101;24;7009;28685;10731;34212
28685;101;25;20449;32595;13510;27203
32595;101;26;28685;11444;24851;657
11444;101;27;32595;19516;10889;5173
19516;101;28;11444;22913;13924;20434
22913;101;29;19516;14613;24403;24735
14613;101;30;22913;19314;34826;14578
19314;101;31;14613;7418;15623;13007
7418;101;32;19314;8321;7943;11629
8321;101;33;7418;6900;39990;24664
6900;101;34;8321;28224;29205;35978
28224;101;35;6900;4145;12348;24615
4145;101;36;28224;15454;30787;35142
15454;101;37;4145;19896;29168;20513
19896;101;38;15454;13193;5591;3999
13193;101;39;19896;31391;912;22563
31391;101;40;13193;20518;15297;31920
20518;101;41;31391;35158;20254;33142
35158;101;42;20518;16124;22479;7930
16124;101;43;35158;29514;21340;34482
29514;101;44;16124;3731;3700;28506
3731;101;45;29514;17640;29011;6574
17640;101;46;3731;13389;35334;25435
13389;101;47;17640;5762;39756;26523
5762;101;48;13389;34549;12160;19849
34549;101;49;5762;30389;19328;7884
30389;101;50;34549;28143;25928;22733
28143;101;51;30389;5936;9987;32055
5936;101;52;28143;34252;26745;32674
34252;101;53;5936;924;3805;15800
924;101;54;34252;30425;19683;26226
30425;101;55;924;3808;27173;7714
3808;101;56;30425;19436;20707;15309
19436;101;57;3808;15607;34027;39393
15607;101;58;19436;16946;28029;23873
16946;101;59;15607;11518;14467;10064
11518;101;60;16946;33576;39132;34269
33576;101;61;11518;27489;8804;20092
27489;101;62;33576;38577;30415;9209
38577;101;63;27489;34235;11998;6514
34235;101;64;38577;37355;4324;2165
37355;101;65;34235;23930;38443;16713
23930;101;66;37355;31163;21076;18464
31163;101;67;23930;28353;31158;20066
28353;101;68;31163;35119;8959;15136
35119;101;69;28353;37264;29638;10824
37264;101;70;35119;17521;19550;15991
17521;101;71;37264;20034;10659;24087
20034;101;72;17521;7284;26259;29345
7284;101;73;20034;12369;32439;18842
12369;101;74;7284;15230;20958;5993
15230;101;75;12369;22383;25949;29476
22383;101;76;15230;2821;37523;24485
2821;101;77;22383;23662;8245;9819
23662;101;78;2821;30222;3022;39746
30222;101;79;23662;25754;6910;34758
25754;101;80;30222;25026;35544;34088
25026;101;81;25754;5935;8255;24821
5935;101;82;25026;38300;3321;5116
38300;101;83;5935;1439;2046;19252
1439;101;84;38300;9313;20996;16864
9313;101;85;1439;32530;159;15308
32530;101;86;9313;36700;38208;7131
36700;101;87;32530;28180;7103;24432
28180;101;88;36700;1122;10744;24584
1122;101;89;28180;25145;5750;18876
25145;101;90;1122;741;5275;14757
741;101;91;25145;37745;15474;517
37745;101;92;741;18370;9254;20591
18370;101;93;37745;1966;3148;710
1966;101;94;18370;14224;33609;29169
14224;101;95;1966;27040;20113;10572
27040;101;96;14224;33469;24373;6412
33469;101;97;27040;38046;13316;8106
38046;101;98;33469;29312;11457;5034
29312;101;99;38046;3583;6331;21623
3583;101;100;29312;37297;10841;36111
37297;101;101;3583;35240;23801;6604
35240;101;102;37297;28376;2738;14549
28376;101;103;35240;16320;38189;2824
16320;101;104;28376;35276;10566;27401
35276;101;105;16320;13028;21753;36856
13028;101;106;35276;32890;6363;3769
32890;101;107;13028;9500;18500;6981
9500;101;108;32890;27032;23383;23726
27032;101;109;9500;5828;24492;38716
5828;101;110;27032;35609;32141;29334
35609;101;111;5828;26701;19414;25488
26701;101;112;35609;27206;12938;36422
27206;101;113;26701;3417;22922;26095
3417;101;114;27206;22635;8475;39886
22635;101;115;3417;35823;15631;16444
35823;101;116;22635;9761;8007;22443
9761;101;117;35823;10492;730;9968
10492;101;118;9761;27824;2510;1223
27824;101;119;10492;7672;37860;5992
7672;101;120;27824;14356;5094;32825
14356;101;121;7672;34832;8011;15476
34832;101;122;14356;11384;972;18679
11384;101;123;34832;18796;2916;36375
18796;101;124;11384;11643;39388;19197
11643;101;125;18796;18162;4845;23798
18162;101;126;11643;27304;12845;3303
27304;101;127;18162;7450;23723;3013
7450;101;128;27304;2722;2804;34095
2722;101;129;7450;694;25133;26213
694;101;130;2722;12597;39919;17051
12597;101;131;694;1111;1511;16404
1111;101;132;12597;15374;9044;23270
15374;101;133;1111;22939;21366;9153
22939;101;134;15374;15271;29800;29824
15271;101;135;22939;23893;6518;7087
23893;101;136;15271;14223;22873;33795
14223;101;137;23893;21281;3113;16805
21281;101;138;14223;19723;11067;20491
19723;101;139;21281;34002;17250;36565
34002;101;140;19723;1396;32126;802
1396;101;141;34002;10758;32151;14434
10758;101;142;1396;14073;8824;35114
14073;101;143;10758;34711;3556;6234
34711;101;144;14073;18744;19393;27699
18744;101;145;34711;3066;5588;422
3066;101;146;18744;27315;30294;36721
27315;101;147;3066;19965;30423;37790
19965;101;148;27315;14497;29156;30460
14497;101;149;19965;10355;1162;23039
10355;101;150;14497;38152;38108;35629
38152;101;151;10355;12083;21323;270
12083;101;152;38152;24425;11650;33224
24425;101;153;12083;16419;12057;36774
16419;101;154;24425;7431;12675;7695
7431;101;155;16419;795;29632;1389
795;101;156;7431;121;379;17658
121;101;157;795;31966;8962;17436
31966;101;158;121;13447;25072;14712
13447;101;159;31966;21277;33847;13744
21277;101;160;13447;21119;11112;14886
21119;101;161;21277;11825;14338;30499
11825;101;162;21119;36174;34030;13890
36174;101;163;11825;12071;14937;20172
12071;101;164;36174;28299;38187;1152
28299;101;165;12071;13673;7827;34744
13673;101;166;28299;13154;27833;11355
13154;101;167;13673;16373;22615;32095
16373;101;168;13154;661;12323;30033
661;101;169;16373;15324;12294;751
15324;101;170;661;33087;26164;32296
33087;101;171;15324;23079;33170;18856
23079;101;172;33087;29933;16600;23475
29933;101;173;23079;23129;11418;38642
23129;101;174;29933;6779;26898;14817
6779;101;175;23129;27528;25198;36906
27528;101;176;6779;12439;39138;35647
12439;101;177;27528;204;28548;19835
204;101;178;12439;16838;18115;16409
16838;101;179;204;39571;3656;682
39571;101;180;16838;8103;18172;27948
8103;101;181;39571;20900;31093;31449
20900;101;182;8103;27525;14153;21384
27525;101;183;20900;30725;11110;30328
30725;101;184;27525;3386;14299;11698
3386;101;185;30725;24641;15053;78
24641;101;186;3386;19120;28924;38618
19120;101;187;24641;17935;33301;11453
17935;101;188;19120;32930;5753;4937
32930;101;189;17935;2538;23365;8795
2538;101;190;32930;34571;36511;34763
34571;101;191;2538;22200;25841;17474
22200;101;192;34571;35325;32286;33944
35325;101;193;22200;15699;19800;21660
15699;101;194;35325;9274;37911;9588
9274;101;195;15699;30166;1301;28985
30166;101;196;9274;13036;36062;26144
13036;101;197;30166;19227;24051;21339
19227;101;198;13036;2794;19805;3006
2794;101;199;19227;0;37154;26501
31491;102;0;0;17903;3517;9610
17903;102;1;31491;8471;16333;28495
8471;102;2;17903;6406;32184;33779
6406;102;3;8471;8890;33670;740
8890;102;4;6406;27555;11841;858
27555;102;5;8890;29489;2924;32170
29489;102;6;27555;16024;26454;34144
16024;102;7;29489;38490;9149;28048
38490;102;8;16024;29675;24426;16219
29675;102;9;38490;14983;4762;21735
14983;102;10;29675;14076;17779;9165
14076;102;11;14983;8908;18378;5250
8908;102;12;14076;21348;15159;10515
21348;102;13;8908;12343;7261;28336
12343;102;14;21348;37792;34278;172
37792;102;15;12343;31485;5524;25071
31485;102;16;37792;26050;38844;12239
26050;102;17;31485;10020;39026;33569
10020;102;18;26050;10141;19820;28172
10141;102;19;10020;37325;3416;6875
37325;102;20;10141;9001;10013;11209
9001;102;21;37325;5234;1515;36648
5234;102;22;9001;39156;25474;12272
39156;102;23;5234;34212;7009;38317
34212;102;24;39156;27203;20449;18284
27203;102;25;34212;657;28685;3637
657;102;26;27203;5173;32595;9217
5173;102;27;657;20434;11444;10992
20434;102;28;5173;24735;19516;18659
24735;102;29;20434;14578;22913;26711
14578;102;30;24735;13007;14613;30874
13007;102;31;14578;11629;19314;19994
