2;4;100;200;false;true;false
4;44;58;4;1;1;4
1;44;59;4;3;2;3
3;44;60;1;4;2;2
4;44;61;3;3;2;4
3;44;62;4;4;4;1
4;44;63;3;1;3;2
1;44;64;4;4;1;2
4;44;65;1;1;4;4
1;44;66;4;4;4;1
4;44;67;1;3;1;2
3;44;68;4;3;2;2
3;44;69;3;2;1;3
2;44;70;3;2;4;2
2;44;71;2;3;4;2
3;44;72;2;4;1;1
4;44;73;3;1;2;3
1;44;74;4;2;2;4
2;44;75;1;4;3;4
4;44;76;2;2;2;2
2;44;77;4;2;3;4
2;44;78;2;2;1;2
2;44;79;2;3;3;3
3;44;80;2;2;1;4
2;44;81;3;3;2;2
3;44;82;2;4;4;2
4;44;83;3;1;3;2
1;44;84;4;4;2;4
4;44;85;1;2;1;2
2;44;86;4;4;2;3
4;44;87;2;2;2;3
2;44;88;4;1;1;1
1;44;89;2;2;3;1
2;44;90;1;2;2;4
2;44;91;2;3;2;4
3;44;92;2;2;3;4
2;44;93;3;4;3;4
4;44;94;2;2;1;4
2;44;95;4;3;3;4
3;44;96;2;1;4;2
1;44;97;3;3;3;4
3;44;98;1;4;4;2
4;44;99;3;2;2;2
2;44;100;4;4;1;1
4;44;101;2;1;3;4
1;44;102;4;3;3;3
3;44;103;1;1;4;4
1;44;104;3;2;2;2
2;44;105;1;3;2;3
3;44;106;2;1;3;4
1;44;107;3;2;2;2
2;44;108;1;4;2;1
4;44;109;2;1;1;2
1;44;110;4;1;4;2
1;44;111;1;1;4;3
1;44;112;1;1;2;3
1;44;113;1;3;4;3
3;44;114;1;2;2;3
2;44;115;3;3;2;3
3;44;116;2;1;1;2
1;44;117;3;3;3;1
3;44;118;1;2;4;1
2;44;119;3;3;2;3
3;44;120;2;1;2;2
1;44;121;3;2;2;4
2;44;122;1;2;4;3
2;44;123;2;2;4;2
2;44;124;2;3;4;3
3;44;125;2;4;3;1
4;44;126;3;4;3;3
4;44;127;4;4;2;1
4;44;128;4;3;1;2
3;44;129;4;2;2;3
2;44;130;3;4;4;3
4;44;131;2;4;1;4
4;44;132;4;4;4;1
4;44;133;4;3;1;2
3;44;134;4;1;1;2
1;44;135;3;2;1;2
2;44;136;1;3;2;4
3;44;137;2;3;1;4
3;44;138;3;2;2;4
2;44;139;3;3;3;2
3;44;140;2;2;1;1
2;44;141;3;2;2;2
2;44;142;2;2;2;2
2;44;143;2;2;2;1
2;44;144;2;3;4;3
3;44;145;2;1;1;2
1;44;146;3;3;4;4
3;44;147;1;4;3;4
4;44;148;3;1;3;3
1;44;149;4;2;2;3
2;44;150;1;2;2;2
2;44;151;2;4;2;1
4;44;152;2;3;3;2
3;44;153;4;1;4;2
1;44;154;3;4;1;1
4;44;155;1;1;1;1
1;44;156;4;2;3;3
2;44;157;1;2;2;3
2;44;158;2;2;3;3
2;44;159;2;3;1;1
3;44;160;2;3;3;3
3;44;161;3;3;4;2
3;44;162;3;2;2;1
2;44;163;3;1;1;2
1;44;164;2;3;1;2
3;44;165;1;1;4;4
1;44;166;3;4;4;3
4;44;167;1;4;2;1
4;44;168;4;3;1;4
3;44;169;4;1;2;2
1;44;170;3;1;1;3
1;44;171;1;2;2;3
2;44;172;1;1;1;2
1;44;173;2;3;2;1
3;44;174;1;1;4;2
1;44;175;3;2;1;2
2;44;176;1;2;3;2
2;44;177;2;4;2;2
4;44;178;2;1;1;4
1;44;179;4;1;4;1
1;44;180;1;2;2;3
2;44;181;1;2;4;1
2;44;182;2;3;2;4
3;44;183;2;3;1;1
3;44;184;3;1;1;3
1;44;185;3;2;4;2
2;44;186;1;3;3;4
3;44;187;2;2;4;4
2;44;188;3;1;4;2
1;44;189;2;1;3;3
1;44;190;1;2;1;4
2;44;191;1;2;3;3
2;44;192;2;4;1;1
4;44;193;2;2;1;1
2;44;194;4;2;1;1
2;44;195;2;3;4;4
3;44;196;2;3;3;3
3;44;197;3;3;3;2
3;44;198;3;1;2;3
1;44;199;3;0;1;4
3;45;0;0;4;1;4
4;45;1;3;4;2;1
4;45;2;4;2;3;3
2;45;3;4;1;2;3
1;45;4;2;3;1;4
3;45;5;1;2;1;3
2;45;6;3;1;2;3
1;45;7;2;4;4;4
4;45;8;1;4;1;3
4;45;9;4;4;4;3
4;45;10;4;3;3;4
3;45;11;4;1;4;1
1;45;12;3;4;3;1
4;45;13;1;2;4;1
2;45;14;4;2;1;3
2;45;15;2;4;1;2
4;45;16;2;4;1;3
4;45;17;4;4;2;1
4;45;18;4;1;1;4
1;45;19;4;4;1;2
4;45;20;1;1;2;4
1;45;21;4;2;3;3
2;45;22;1;1;1;3
1;45;23;2;4;2;4
4;45;24;1;1;2;3
1;45;25;4;2;2;2
2;45;26;1;3;1;3
3;45;27;2;3;1;4
3;45;28;3;2;1;2
2;45;29;3;3;2;3
3;45;30;2;2;3;1
2;45;31;3;3;3;2
3;45;32;2;2;4;4
2;45;33;3;3;4;1
3;45;34;2;2;1;1
2;45;35;3;4;4;1
4;45;36;2;3;2;4
3;45;37;4;1;3;3
1;45;38;3;1;2;4
1;45;39;1;1;1;1
1;45;40;1;1;4;1
1;45;41;1;1;4;3
1;45;42;1;4;1;4
4;45;43;1;4;1;4
4;45;44;4;4;3;3
4;45;45;4;3;3;1
3;45;46;4;2;1;1
2;45;47;3;3;4;2
3;45;48;2;2;1;3
2;45;49;3;3;4;1
3;45;50;2;1;2;3
1;45;51;3;3;2;4
3;45;52;1;2;2;2
2;45;53;3;4;3;3
4;45;54;2;3;1;1
3;45;55;4;1;4;3
1;45;56;3;1;3;1
1;45;57;1;4;4;4
4;45;58;1;3;4;2
3;45;59;4;2;1;1
2;45;60;3;4;3;2
4;45;61;2;1;4;2
1;45;62;4;2;3;4
2;45;63;1;2;4;1
2;45;64;2;4;1;3
4;45;65;2;1;4;2
1;45;66;4;2;1;3
2;45;67;1;2;4;3
2;45;68;2;3;3;1
3;45;69;2;2;3;3
2;45;70;3;2;2;2
2;45;71;2;1;2;2
1;45;72;2;3;3;3
3;45;73;1;4;4;2
4;45;74;3;4;1;2
4;45;75;4;2;2;4
2;45;76;4;4;4;1
4;45;77;2;2;2;3
2;45;78;4;3;2;4
3;45;79;2;4;2;2
4;45;80;3;2;3;2
2;45;81;4;2;2;3
2;45;82;2;2;3;1
2;45;83;2;4;4;2
4;45;84;2;2;1;3
2;45;85;4;3;4;1
3;45;86;2;3;2;2
3;45;87;3;1;4;1
1;45;88;3;1;2;3
1;45;89;1;4;1;3
4;45;90;1;4;2;4
4;45;91;4;4;2;1
4;45;92;4;4;3;3
4;45;93;4;4;2;4
4;45;94;4;4;4;1
4;45;95;4;2;2;2
2;45;96;4;4;3;4
4;45;97;2;2;1;4
2;45;98;4;2;3;1
2;45;99;2;1;4;3
1;45;100;2;4;2;1
4;45;101;1;3;4;2
3;45;102;4;4;1;4
4;45;103;3;2;3;3
2;45;104;4;3;1;1
3;45;105;2;4;2;3
4;45;106;3;2;3;4
2;45;107;4;1;1;1
1;45;108;2;2;2;4
2;45;109;1;2;4;2
2;45;110;2;3;1;1
3;45;111;2;3;1;4
3;45;112;3;3;1;4
3;45;113;3;3;1;3
3;45;114;3;3;3;3
3;45;115;3;2;2;1
2;45;116;3;1;3;4
1;45;117;2;1;1;3
1;45;118;1;3;3;3
3;45;119;1;2;2;2
2;45;120;3;4;3;4
4;45;121;2;3;1;1
3;45;122;4;2;2;2
2;45;123;3;3;2;2
3;45;124;2;1;2;1
1;45;125;3;3;3;1
3;45;126;1;1;4;2
1;45;127;3;2;4;3
2;45;128;1;3;4;3
3;45;129;2;3;3;3
3;45;130;3;4;2;2
4;45;131;3;1;4;4
1;45;132;4;2;4;2
2;45;133;1;2;4;3
2;45;134;2;2;3;3
2;45;135;2;4;1;2
4;45;136;2;4;2;3
4;45;137;4;4;3;2
4;45;138;4;2;3;2
2;45;139;4;1;2;2
1;45;140;2;2;3;2
2;45;141;1;2;2;2
2;45;142;2;1;2;4
1;45;143;2;3;2;4
3;45;144;1;2;2;3
2;45;145;3;4;3;4
4;45;146;2;4;1;4
4;45;147;4;3;3;1
3;45;148;4;3;4;1
3;45;149;3;2;1;1
2;45;150;3;1;2;4
1;45;151;2;2;2;4
2;45;152;1;2;4;1
2;45;153;2;1;3;3
1;45;154;2;1;1;2
1;45;155;1;3;4;2
3;45;156;1;3;1;4
3;45;157;3;3;2;3
3;45;158;3;1;2;3
1;45;159;3;3;2;2
3;45;160;1;2;3;3
2;45;161;3;1;3;3
1;45;162;2;2;3;3
2;45;163;1;2;2;1
2;45;164;2;4;1;2
4;45;165;2;3;3;4
3;45;166;4;1;1;3
1;45;167;3;4;4;4
4;45;168;1;2;4;3
2;45;169;4;3;3;3
3;45;170;2;3;1;4
3;45;171;3;2;1;1
2;45;172;3;1;2;4
1;45;173;2;2;1;3
2;45;174;1;2;3;2
2;45;175;2;2;1;2
2;45;176;2;2;2;3
2;45;177;2;4;2;2
4;45;178;2;1;4;4
1;45;179;4;3;1;4
3;45;180;1;1;1;3
1;45;181;3;4;2;3
4;45;182;1;1;2;1
1;45;183;4;3;3;4
3;45;184;1;2;3;2
2;45;185;3;4;1;4
4;45;186;2;4;2;4
4;45;187;4;2;3;1
2;45;188;4;3;2;4
3;45;189;2;4;1;3
4;45;190;3;3;1;2
3;45;191;4;1;2;4
1;45;192;3;1;2;4
1;45;193;1;1;4;2
1;45;194;1;4;2;3
4;45;195;1;3;2;2
3;45;196;4;2;3;3
2;45;197;3;3;3;1
3;45;198;2;4;3;2
4;45;199;3;0;1;4
4;46;0;0;1;3;4
1;46;1;4;3;4;1
3;46;2;1;3;4;1
3;46;3;3;4;2;4
4;46;4;3;3;1;2
3;46;5;4;3;3;4
3;46;6;3;4;2;1
4;46;7;3;3;1;2
3;46;8;4;3;4;1
3;46;9;3;4;4;2
4;46;10;3;1;4;3
1;46;11;4;1;3;4
1;46;12;1;1;1;2
1;46;13;1;3;4;2
3;46;14;1;2;2;2
2;46;15;3;3;2;3
3;46;16;2;1;4;1
1;46;17;3;4;4;1
4;46;18;1;2;4;1
2;46;19;4;4;1;4
4;46;20;2;3;4;3
3;46;21;4;3;1;2
3;46;22;3;4;2;2
4;46;23;3;3;1;3
3;46;24;4;2;4;1
2;46;25;3;3;1;4
3;46;26;2;4;2;3
4;46;27;3;2;3;3
2;46;28;4;3;3;1
3;46;29;2;1;2;4
1;46;30;3;2;3;3
2;46;31;1;4;2;3
4;46;32;2;1;3;1
1;46;33;4;1;2;1
1;46;34;1;1;3;3
1;46;35;1;4;2;4
4;46;36;1;3;4;4
3;46;37;4;4;3;4
4;46;38;3;1;1;4
1;46;39;4;1;1;4
1;46;40;1;3;1;3
3;46;41;1;4;1;2
4;46;42;3;4;1;4
4;46;43;4;3;4;3
3;46;44;4;1;4;1
1;46;45;3;1;4;2
1;46;46;1;2;3;2
2;46;47;1;3;2;2
3;46;48;2;1;3;1
1;46;49;3;3;2;3
3;46;50;1;4;3;4
4;46;51;3;2;1;2
2;46;52;4;3;3;3
3;46;53;2;1;2;1
1;46;54;3;3;4;3
3;46;55;1;1;3;2
1;46;56;3;4;1;3
4;46;57;1;2;1;2
2;46;58;4;1;4;1
1;46;59;2;2;3;1
2;46;60;1;2;2;4
2;46;61;2;4;4;2
4;46;62;2;1;1;3
1;46;63;4;3;2;4
3;46;64;1;2;2;2
2;46;65;3;3;4;1
3;46;66;2;3;1;1
3;46;67;3;1;2;3
1;46;68;3;3;2;4
3;46;69;1;2;3;3
2;46;70;3;2;2;3
2;46;71;2;3;2;1
3;46;72;2;2;1;3
2;46;73;3;2;3;3
2;46;74;2;4;4;2
4;46;75;2;1;4;3
1;46;76;4;3;2;4
3;46;77;1;4;4;2
4;46;78;3;2;2;2
2;46;79;4;2;3;4
2;46;80;2;3;4;1
3;46;81;2;1;2;3
1;46;82;3;2;2;2
2;46;83;1;3;2;2
3;46;84;2;1;4;3
1;46;85;3;2;2;3
2;46;86;1;1;3;3
1;46;87;2;3;3;1
3;46;88;1;3;1;1
3;46;89;3;4;1;1
4;46;90;3;1;4;4
1;46;91;4;3;4;1
3;46;92;1;4;4;2
4;46;93;3;1;4;3
1;46;94;4;2;4;3
2;46;95;1;4;4;2
4;46;96;2;4;2;4
4;46;97;4;1;4;1
1;46;98;4;3;2;3
3;46;99;1;1;2;2
1;46;100;3;2;1;1
2;46;101;1;4;4;1
4;46;102;2;3;3;3
3;46;103;4;1;4;1
1;46;104;3;3;2;2
3;46;105;1;4;3;1
4;46;106;3;1;4;2
1;46;107;4;4;2;4
4;46;108;1;2;1;2
2;46;109;4;1;2;3
1;46;110;2;4;2;3
4;46;111;1;4;3;2
4;46;112;4;3;3;4
3;46;113;4;3;3;3
3;46;114;3;1;3;3
1;46;115;3;4;3;2
4;46;116;1;3;2;1
3;46;117;4;3;1;4
3;46;118;3;2;1;4
2;46;119;3;4;3;3
4;46;120;2;1;2;4
1;46;121;4;2;4;4
2;46;122;1;2;3;3
2;46;123;2;1;2;3
1;46;124;2;1;3;4
1;46;125;1;2;1;2
2;46;126;1;3;3;4
3;46;127;2;3;1;4
3;46;128;3;3;2;4
3;46;129;3;2;3;4
2;46;130;3;4;3;3
4;46;131;2;2;4;2
2;46;132;4;3;1;3
3;46;133;2;3;2;2
3;46;134;3;2;2;1
2;46;135;3;3;2;1
3;46;136;2;2;4;3
2;46;137;3;2;4;4
2;46;138;2;2;4;3
2;46;139;2;2;2;4
2;46;140;2;2;1;4
2;46;141;2;4;2;3
4;46;142;2;4;2;4
4;46;143;4;3;1;2
3;46;144;4;4;3;1
4;46;145;3;4;2;2
4;46;146;4;1;4;3
1;46;147;4;1;4;3
1;46;148;1;1;3;4
1;46;149;1;4;3;1
4;46;150;1;4;2;3
4;46;151;4;1;1;1
1;46;152;4;3;2;2
3;46;153;1;2;2;2
2;46;154;3;2;1;4
2;46;155;2;4;1;2
4;46;156;2;3;3;3
3;46;157;4;3;3;2
3;46;158;3;2;3;1
2;46;159;3;3;1;4
3;46;160;2;3;3;1
3;46;161;3;3;2;1
3;46;162;3;1;1;2
1;46;163;3;2;2;1
2;46;164;1;4;2;2
4;46;165;2;3;4;1
3;46;166;4;4;3;4
4;46;167;3;3;1;2
3;46;168;4;3;4;2
3;46;169;3;4;2;3
4;46;170;3;1;3;1
1;46;171;4;4;3;1
4;46;172;1;3;2;1
3;46;173;4;2;1;2
2;46;174;3;2;2;1
2;46;175;2;3;2;3
3;46;176;2;2;2;4
2;46;177;3;4;2;4
4;46;178;2;4;4;2
4;46;179;4;3;1;1
3;46;180;4;3;3;2
3;46;181;3;1;1;3
1;46;182;3;4;4;1
4;46;183;1;2;1;4
2;46;184;4;4;3;2
4;46;185;2;4;2;2
4;46;186;4;1;4;3
1;46;187;4;4;4;2
4;46;188;1;3;2;3
3;46;189;4;2;3;1
2;46;190;3;4;4;2
4;46;191;2;4;3;4
4;46;192;4;2;1;4
2;46;193;4;3;1;2
3;46;194;2;2;1;2
2;46;195;3;3;4;1
3;46;196;2;1;3;4
1;46;197;3;2;2;2
2;46;198;1;4;3;4
4;46;199;2;0;4;2
4;47;0;0;1;4;2
1;47;1;4;1;1;2
1;47;2;1;4;3;2
4;47;3;1;2;3;2
2;47;4;4;4;4;4
4;47;5;2;1;3;4
1;47;6;4;2;3;2
2;47;7;1;1;4;2
1;47;8;2;2;3;2
2;47;9;1;3;3;1
3;47;10;2;4;4;1
4;47;11;3;2;1;4
2;47;12;4;2;1;3
2;47;13;2;2;1;2
2;47;14;2;3;3;2
3;47;15;2;1;2;3
1;47;16;3;1;3;1
1;47;17;1;1;1;4
1;47;18;1;4;4;1
4;47;19;1;3;2;2
3;47;20;4;2;4;4
2;47;21;3;2;3;2
2;47;22;2;3;3;2
3;47;23;2;1;4;4
1;47;24;3;4;3;4
4;47;25;1;3;2;4
3;47;26;4;3;3;4
3;47;27;3;1;4;3
1;47;28;3;4;2;3
4;47;29;1;3;3;4
3;47;30;4;3;1;4
3;47;31;3;1;2;3
1;47;32;3;1;4;2
1;47;33;1;3;1;3
3;47;34;1;4;1;3
4;47;35;3;4;1;4
4;47;36;4;4;4;3
4;47;37;4;4;3;4
4;47;38;4;4;4;1
4;47;39;4;3;1;1
3;47;40;4;2;1;4
2;47;41;3;4;3;4
4;47;42;2;3;4;2
3;47;43;4;1;4;4
1;47;44;3;2;3;4
2;47;45;1;2;1;1
2;47;46;2;2;1;1
2;47;47;2;1;2;4
1;47;48;2;3;3;3
3;47;49;1;4;1;4
4;47;50;3;2;3;2
2;47;51;4;3;4;2
3;47;52;2;1;2;3
1;47;53;3;3;3;1
3;47;54;1;2;1;4
2;47;55;3;3;3;3
3;47;56;2;2;1;4
2;47;57;3;1;4;2
1;47;58;2;1;2;2
1;47;59;1;4;1;3
4;47;60;1;2;2;4
2;47;61;4;3;2;3
3;47;62;2;4;4;2
4;47;63;3;2;1;4
2;47;64;4;1;3;3
1;47;65;2;1;2;2
1;47;66;1;3;3;2
3;47;67;1;4;3;1
4;47;68;3;3;1;4
3;47;69;4;3;3;1
3;47;70;3;1;2;1
1;47;71;3;3;2;4
3;47;72;1;3;3;2
3;47;73;3;2;2;4
2;47;74;3;3;2;1
3;47;75;2;4;4;3
4;47;76;3;2;1;3
2;47;77;4;2;3;1
2;47;78;2;4;4;3
4;47;79;2;1;2;4
1;47;80;4;3;2;4
3;47;81;1;2;3;2
2;47;82;3;2;1;3
2;47;83;2;3;2;1
3;47;84;2;3;3;3
3;47;85;3;3;1;4
3;47;86;3;1;2;2
1;47;87;3;1;1;3
1;47;88;1;1;3;1
1;47;89;1;4;3;2
4;47;90;1;1;4;4
1;47;91;4;2;1;1
2;47;92;1;3;3;4
3;47;93;2;3;4;2
3;47;94;3;2;1;3
2;47;95;3;4;2;2
4;47;96;2;1;4;1
1;47;97;4;3;4;3
3;47;98;1;2;1;2
2;47;99;3;1;3;4
1;47;100;2;1;1;4
1;47;101;1;3;2;3
3;47;102;1;1;4;1
1;47;103;3;2;3;1
2;47;104;1;1;1;1
1;47;105;2;2;3;2
2;47;106;1;4;4;3
4;47;107;2;2;1;3
2;47;108;4;3;4;3
3;47;109;2;3;2;2
3;47;110;3;2;1;4
2;47;111;3;4;4;3
4;47;112;2;3;4;3
3;47;113;4;3;3;4
3;47;114;3;2;3;1
2;47;115;3;1;1;3
1;47;116;2;4;4;2
4;47;117;1;4;3;3
4;47;118;4;3;3;2
3;47;119;4;4;2;2
4;47;120;3;4;4;4
4;47;121;4;3;1;4
3;47;122;4;3;2;4
3;47;123;3;4;2;3
4;47;124;3;2;1;2
2;47;125;4;4;1;4
4;47;126;2;4;2;3
4;47;127;4;4;3;4
4;47;128;4;4;3;3
4;47;129;4;3;3;4
3;47;130;4;2;2;2
2;47;131;3;3;4;2
3;47;132;2;2;2;3
2;47;133;3;1;3;1
1;47;134;2;1;3;4
1;47;135;1;3;2;2
3;47;136;1;4;3;4
4;47;137;3;3;2;2
3;47;138;4;4;2;4
4;47;139;3;4;2;3
4;47;140;4;3;2;1
3;47;141;4;4;2;2
4;47;142;3;2;4;2
2;47;143;4;1;4;4
1;47;144;2;2;3;1
2;47;145;1;3;4;4
3;47;146;2;3;4;4
3;47;147;3;4;1;4
4;47;148;3;1;1;2
1;47;149;4;3;1;4
3;47;150;1;1;4;3
1;47;151;3;2;4;4
2;47;152;1;2;1;3
2;47;153;2;4;3;2
4;47;154;2;2;2;4
2;47;155;4;3;2;1
3;47;156;2;2;4;2
2;47;157;3;1;3;2
1;47;158;2;4;3;1
4;47;159;1;1;2;1
1;47;160;4;1;3;2
1;47;161;1;2;3;3
2;47;162;1;1;3;2
1;47;163;2;2;1;3
2;47;164;1;1;2;1
1;47;165;2;4;4;2
4;47;166;1;2;3;2
2;47;167;4;2;4;2
2;47;168;2;3;3;2
3;47;169;2;1;3;2
1;47;170;3;1;4;4
1;47;171;1;1;1;2
1;47;172;1;2;4;4
2;47;173;1;1;3;2
1;47;174;2;3;2;1
3;47;175;1;4;2;2
4;47;176;3;4;3;1
4;47;177;4;2;2;4
2;47;178;4;1;4;1
1;47;179;2;2;4;2
2;47;180;1;3;3;1
3;47;181;2;1;3;1
1;47;182;3;4;1;1
4;47;183;1;2;4;3
2;47;184;4;2;2;4
2;47;185;2;3;4;2
3;47;186;2;2;4;1
2;47;187;3;3;1;3
3;47;188;2;1;4;4
1;47;189;3;2;3;4
2;47;190;1;4;2;1
4;47;191;2;4;4;3
4;47;192;4;2;4;2
2;47;193;4;2;2;1
2;47;194;2;1;3;2
1;47;195;2;4;2;3
4;47;196;1;2;3;3
2;47;197;4;4;1;4
4;47;198;2;2;2;2
2;47;199;4;0;4;2
2;48;0;0;2;4;4
2;48;1;2;2;1;4
2;48;2;2;2;1;1
2;48;3;2;4;4;2
4;48;4;2;4;2;1
4;48;5;4;2;4;2
2;48;6;4;2;1;1
2;48;7;2;2;2;1
2;48;8;2;1;1;2
1;48;9;2;1;2;3
1;48;10;1;4;3;4
4;48;11;1;3;4;3
3;48;12;4;2;2;4
2;48;13;3;2;2;1
2;48;14;2;3;2;3
3;48;15;2;1;3;4
1;48;16;3;4;1;1
4;48;17;1;1;1;2
1;48;18;4;2;1;3
2;48;19;1;4;4;1
4;48;20;2;2;3;1
2;48;21;4;2;2;1
2;48;22;2;4;2;3
4;48;23;2;4;3;1
4;48;24;4;4;1;4
4;48;25;4;4;4;3
4;48;26;4;3;3;1
3;48;27;4;3;3;2
3;48;28;3;4;1;3
4;48;29;3;4;4;3
4;48;30;4;3;3;3
3;48;31;4;2;3;4
2;48;32;3;3;1;1
3;48;33;2;3;1;4
3;48;34;3;4;3;4
4;48;35;3;3;4;2
3;48;36;4;4;4;2
4;48;37;3;1;4;2
1;48;38;4;1;4;1
1;48;39;1;4;4;3
4;48;40;1;4;3;2
4;48;41;4;2;2;1
2;48;42;4;4;4;3
4;48;43;2;4;3;4
4;48;44;4;1;1;1
1;48;45;4;1;2;4
1;48;46;1;4;2;4
4;48;47;1;3;2;3
3;48;48;4;4;1;1
4;48;49;3;2;3;3
2;48;50;4;2;4;3
2;48;51;2;3;2;1
3;48;52;2;1;3;3
1;48;53;3;4;1;1
4;48;54;1;3;3;3
3;48;55;4;4;2;3
4;48;56;3;2;3;3
2;48;57;4;2;2;3
2;48;58;2;3;1;4
3;48;59;2;4;1;3
4;48;60;3;3;4;2
3;48;61;4;2;2;3
2;48;62;3;4;3;1
4;48;63;2;3;4;2
3;48;64;4;2;2;4
2;48;65;3;2;1;1
2;48;66;2;1;1;4
1;48;67;2;4;3;3
4;48;68;1;1;4;1
1;48;69;4;1;3;2
1;48;70;1;4;3;3
4;48;71;1;2;1;1
2;48;72;4;4;3;4
4;48;73;2;1;3;1
1;48;74;4;3;2;2
3;48;75;1;3;3;1
3;48;76;3;1;4;2
1;48;77;3;3;2;3
3;48;78;1;4;2;4
4;48;79;3;4;4;2
4;48;80;4;2;1;2
2;48;81;4;3;3;1
3;48;82;2;1;2;2
1;48;83;3;3;2;2
3;48;84;1;4;3;2
4;48;85;3;2;3;1
2;48;86;4;3;3;2
3;48;87;2;1;1;2
1;48;88;3;2;1;1
2;48;89;1;4;1;3
4;48;90;2;1;4;3
1;48;91;4;4;1;4
4;48;92;1;2;2;1
2;48;93;4;3;3;2
3;48;94;2;2;3;1
2;48;95;3;1;2;2
1;48;96;2;3;4;3
3;48;97;1;2;1;3
2;48;98;3;4;3;2
4;48;99;2;4;2;3
4;48;100;4;3;1;1
3;48;101;4;1;1;2
1;48;102;3;1;3;1
1;48;103;1;1;1;1
1;48;104;1;2;2;4
2;48;105;1;3;1;3
3;48;106;2;3;2;1
3;48;107;3;3;4;3
3;48;108;3;2;2;2
2;48;109;3;4;3;2
4;48;110;2;3;3;2
3;48;111;4;3;2;3
3;48;112;3;4;4;3
4;48;113;3;1;3;3
1;48;114;4;3;3;1
3;48;115;1;2;2;2
2;48;116;3;3;1;2
3;48;117;2;2;4;2
2;48;118;3;2;4;3
2;48;119;2;4;3;3
4;48;120;2;4;4;4
4;48;121;4;4;4;2
4;48;122;4;3;3;3
3;48;123;4;2;3;4
2;48;124;3;4;4;2
4;48;125;2;3;2;2
3;48;126;4;4;4;1
4;48;127;3;3;4;1
3;48;128;4;4;4;1
4;48;129;3;2;4;3
2;48;130;4;2;3;2
2;48;131;2;3;2;1
3;48;132;2;1;3;3
1;48;133;3;4;2;2
4;48;134;1;2;1;4
2;48;135;4;4;1;3
4;48;136;2;2;3;3
2;48;137;4;4;4;3
4;48;138;2;3;3;1
3;48;139;4;1;4;1
1;48;140;3;2;4;3
2;48;141;1;2;3;1
2;48;142;2;4;4;1
4;48;143;2;1;2;3
1;48;144;4;4;1;4
4;48;145;1;4;2;3
4;48;146;4;4;3;4
4;48;147;4;2;3;3
2;48;148;4;4;4;1
4;48;149;2;3;1;4
3;48;150;4;4;3;3
4;48;151;3;3;1;4
3;48;152;4;2;2;4
2;48;153;3;4;2;2
4;48;154;2;1;4;1
1;48;155;4;2;2;1
2;48;156;1;2;3;3
2;48;157;2;1;2;2
1;48;158;2;1;1;2
1;48;159;1;2;4;4
2;48;160;1;3;1;1
3;48;161;2;2;1;2
2;48;162;3;3;2;2
3;48;163;2;1;1;4
1;48;164;3;2;2;2
2;48;165;1;2;1;2
2;48;166;2;2;4;4
2;48;167;2;2;2;1
2;48;168;2;2;2;1
2;48;169;2;4;3;2
4;48;170;2;2;1;1
2;48;171;4;4;1;2
4;48;172;2;2;1;3
2;48;173;4;1;2;1
1;48;174;2;2;1;2
2;48;175;1;1;3;4
1;48;176;2;4;4;4
4;48;177;1;1;4;3
1;48;178;4;2;2;3
2;48;179;1;1;1;4
1;48;180;2;1;2;3
1;48;181;1;1;3;2
1;48;182;1;3;1;4
3;48;183;1;4;4;3
4;48;184;3;2;2;1
2;48;185;4;1;2;3
1;48;186;2;3;3;4
3;48;187;1;4;2;4
4;48;188;3;4;3;3
4;48;189;4;1;1;4
1;48;190;4;3;2;2
3;48;191;1;2;4;3
2;48;192;3;1;4;2
1;48;193;2;2;2;3
2;48;194;1;3;2;3
3;48;195;2;3;1;2
3;48;196;3;4;4;3
4;48;197;3;2;2;3
2;48;198;4;2;4;4
2;48;199;2;0;2;4
4;49;0;0;4;2;1
4;49;1;4;1;2;4
1;49;2;4;2;2;2
2;49;3;1;1;2;1
1;49;4;2;2;4;3
2;49;5;1;1;4;3
1;49;6;2;1;2;1
1;49;7;1;2;2;4
2;49;8;1;3;2;3
3;49;9;2;4;1;4
4;49;10;3;3;1;3
3;49;11;4;4;4;4
4;49;12;3;1;3;3
1;49;13;4;3;2;3
3;49;14;1;4;2;1
4;49;15;3;1;3;2
1;49;16;4;2;1;3
2;49;17;1;3;4;4
3;49;18;2;1;1;2
1;49;19;3;1;2;2
1;49;20;1;1;4;3
1;49;21;1;3;2;4
3;49;22;1;1;2;1
1;49;23;3;4;4;3
4;49;24;1;3;4;1
3;49;25;4;1;4;2
1;49;26;3;2;4;2
2;49;27;1;3;3;1
3;49;28;2;3;3;2
3;49;29;3;3;4;3
3;49;30;3;4;4;1
4;49;31;3;1;3;4
1;49;32;4;4;2;2
4;49;33;1;4;3;4
4;49;34;4;2;3;4
2;49;35;4;2;4;1
2;49;36;2;2;3;2
2;49;37;2;1;4;3
1;49;38;2;3;1;3
3;49;39;1;2;1;1
2;49;40;3;1;4;3
1;49;41;2;3;4;1
3;49;42;1;4;2;2
4;49;43;3;1;4;1
1;49;44;4;4;4;3
4;49;45;1;4;1;3
4;49;46;4;3;1;3
3;49;47;4;1;4;4
1;49;48;3;3;3;2
3;49;49;1;3;4;1
3;49;50;3;1;2;4
1;49;51;3;3;2;1
3;49;52;1;1;3;4
1;49;53;3;3;1;3
3;49;54;1;3;4;2
3;49;55;3;3;3;2
3;49;56;3;3;4;2
